wavelength,Intensity
698.839,475.08914
699.05,473.57735
699.26,471.85565
699.47,470.37276
699.681,469.60953
699.891,468.65444
700.102,467.20138
700.312,465.35075
700.522,464.14008
700.733,462.64826
700.943,461.395
701.153,459.97368
701.363,458.08596
701.574,456.4749
701.784,455.16616
701.994,453.79427
702.204,452.34153
702.414,450.53461
702.625,448.87407
702.835,446.72012
703.045,444.84531
703.255,443.64087
703.465,441.28436
703.675,439.97511
703.885,437.72114
704.095,435.71073
704.305,433.41003
704.515,431.20688
704.725,429.31408
704.935,427.23133
705.145,425.48195
705.355,423.41312
705.565,421.54691
705.775,420.41092
705.985,419.31452
706.195,417.06708
706.405,415.08123
706.614,413.22708
706.824,411.79442
707.034,410.23825
707.244,408.82086
707.454,407.65458
707.663,405.47537
707.873,403.73034
708.083,401.85283
708.292,400.57532
708.502,399.08183
708.712,397.81316
708.921,396.19028
709.131,394.58429
709.341,393.71736
709.55,392.35689
709.76,390.57389
709.969,389.28804
710.179,387.37776
710.388,385.88592
710.598,384.58645
710.807,382.68161
711.017,380.93561
711.226,378.90321
711.436,376.96433
711.645,374.80424
711.855,373.12816
712.064,371.72841
712.273,370.48665
712.483,368.69604
712.692,367.19211
712.901,365.29169
713.111,363.04422
713.32,361.65846
713.529,360.06265
713.739,358.22914
713.948,356.22692
714.157,354.43929
714.366,352.34475
714.575,350.66162
714.785,348.54336
714.994,346.81597
715.203,345.33497
715.412,343.70439
715.621,341.99971
715.83,339.57834
716.039,337.25398
716.248,334.88183
716.457,332.67339
716.666,330.65164
716.875,328.21963
717.084,325.88411
717.293,323.57602
717.502,322.23582
717.711,320.34049
717.92,318.04646
718.129,315.78414
718.338,314.21658
718.547,312.21248
718.755,309.74543
718.964,307.47591
719.173,305.19125
719.382,303.22758
719.591,300.96079
719.799,298.83283
720.008,297.0228
720.217,295.52342
720.425,294.37676
720.634,292.55397
720.843,290.61564
721.051,288.48783
721.26,287.14497
721.469,285.57437
721.677,284.00307
721.886,281.87949
722.094,280.05156
722.303,278.38523
722.511,276.55699
722.72,274.60311
722.928,272.98604
723.137,271.70176
723.345,269.71794
723.554,267.83559
723.762,265.95114
723.971,264.13393
724.179,262.05771
724.387,259.67872
724.596,257.54966
724.804,255.44827
725.012,253.62121
725.221,252.06123
725.429,250.19466
725.637,247.9996
725.845,246.15985
726.054,244.36236
726.262,242.39738
726.47,240.10798
726.678,238.46714
726.886,236.58176
727.095,235.01026
727.303,233.18235
727.511,231.44499
727.719,229.887
727.927,228.43953
728.135,226.45024
728.343,224.8633
728.551,223.33626
728.759,221.79735
728.967,220.14633
729.175,218.54452
729.383,216.73315
729.591,214.86537
729.799,212.61569
730.007,210.62995
730.214,208.86015
730.422,206.94317
730.63,205.22926
730.838,203.16223
731.046,200.72813
731.254,198.90207
731.461,196.54528
731.669,194.82072
731.877,192.61056
732.085,190.66828
732.292,188.90409
732.5,187.62747
732.708,185.68889
732.915,184.08373
733.123,182.26363
733.331,180.26951
733.538,178.85596
733.746,177.16586
733.953,175.67465
734.161,174.17113
734.368,172.6569
734.576,170.81888
734.783,169.58827
734.991,168.09916
735.198,166.44152
735.406,165.29233
735.613,163.41933
735.821,162.3686
736.028,160.52876
736.235,158.75005
736.443,157.3359
736.65,155.84058
736.857,154.00176
737.065,152.16738
737.272,150.31853
737.479,148.93858
737.686,147.85764
737.894,146.14445
738.101,144.36084
738.308,142.45467
738.515,140.89842
738.722,139.68623
738.929,138.60095
739.137,136.65984
739.344,135.55359
739.551,134.85242
739.758,133.58797
739.965,132.68387
740.172,130.92489
740.379,130.13276
740.586,129.02567
740.793,127.7414
741.0,126.20009
741.207,125.14985
741.414,124.89929
741.621,123.92422
741.828,123.29397
742.034,122.49207
742.241,121.67874
742.448,121.14955
742.655,120.57467
742.862,120.31214
743.069,119.25539
743.275,118.31064
743.482,117.2075
743.689,115.87743
743.896,114.68996
744.102,114.11494
744.309,113.46362
744.516,112.80212
744.722,111.39132
744.929,110.74517
745.135,110.08825
745.342,109.36932
745.549,108.12483
745.755,107.22944
745.962,106.28836
746.168,105.37295
746.375,104.8878
746.581,104.35739
746.788,103.35421
746.994,102.27621
747.201,101.41205
747.407,100.49113
747.613,99.63574
747.82,99.43419
748.026,98.94394
748.232,98.49865
748.439,97.57742
748.645,96.25085
748.851,95.90211
749.058,96.04419
749.264,95.67457
749.47,95.31602
749.676,94.69426
749.883,94.12315
750.089,92.93882
750.295,92.6969
750.501,92.02972
750.707,91.16449
750.913,90.8011
751.119,90.16932
751.325,89.61795
751.531,89.41542
751.738,88.89427
751.944,88.21008
752.15,87.67877
752.356,87.1624
752.562,86.91419
752.767,86.50917
752.973,86.06376
753.179,85.72532
753.385,84.87014
753.591,84.54219
753.797,83.55013
754.003,83.13992
754.209,83.00276
754.414,83.0028
754.62,82.31388
754.826,81.79671
755.032,81.05236
755.237,80.01882
755.443,79.74572
755.649,79.23456
755.855,78.31346
756.06,77.57439
756.266,77.6314
756.472,77.24708
756.677,76.99966
756.883,76.03772
757.088,75.64845
757.294,75.32499
757.499,74.63573
757.705,74.35224
757.91,73.90112
758.116,74.11925
758.321,73.47165
758.527,72.70266
758.732,71.96875
758.938,72.09097
759.143,71.41761
759.348,71.46344
759.554,70.93192
759.759,70.53174
759.964,70.4814
760.17,70.40567
760.375,70.71016
760.58,69.7577
760.786,69.469
760.991,69.02823
761.196,68.72013
761.401,68.48266
761.606,68.14837
761.812,67.56082
762.017,66.76065
762.222,66.28512
762.427,65.25683
762.632,65.40381
762.837,65.43925
763.042,65.38868
763.247,65.00325
763.452,65.58129
763.657,64.85692
763.862,65.17615
764.067,64.95338
764.272,64.72556
764.477,64.4015
764.682,64.0574
764.887,64.14886
765.092,63.58642
765.297,63.55672
765.501,64.1447
765.706,63.67857
765.911,63.9575
766.116,63.79609
766.321,63.89748
766.525,63.54301
766.73,63.55326
766.935,62.97094
767.14,62.63682
767.344,62.78917
767.549,62.49087
767.753,61.93838
767.958,62.00437
768.163,61.39682
768.367,61.04283
768.572,60.61747
768.776,60.24284
768.981,60.27831
769.185,60.28861
769.39,60.36508
769.594,59.65033
769.799,58.85947
770.003,59.04217
770.208,58.97149
770.412,58.92623
770.617,59.00261
770.821,58.83015
771.025,58.7644
771.23,58.73428
771.434,58.51127
771.638,58.28878
771.842,57.58458
772.047,57.09833
772.251,56.90089
772.455,56.81433
772.659,56.64177
772.864,56.78358
773.068,56.69786
773.272,56.2166
773.476,55.72515
773.68,55.35547
773.884,55.49253
774.088,55.46275
774.292,55.20942
774.496,54.82938
774.7,54.89979
774.904,54.43353
775.108,54.44384
775.312,54.01295
775.516,53.54641
775.72,53.69347
775.924,52.9179
776.128,52.95876
776.332,52.56889
776.536,53.02496
776.74,52.79796
776.944,52.75743
777.147,52.36724
777.351,52.19482
777.555,52.34688
777.759,52.15435
777.962,52.35184
778.166,52.0483
778.37,51.79511
778.573,51.25802
778.777,50.52861
778.981,50.00217
779.184,49.79953
779.388,49.52104
779.592,49.08579
779.795,49.04554
779.999,48.04247
780.202,47.55635
780.406,47.17616
780.609,47.15606
780.813,45.84905
781.016,45.34726
781.22,44.40502
781.423,43.94927
781.626,43.37182
781.83,42.25195
782.033,41.66938
782.237,40.65089
782.44,40.2351
782.643,39.35829
782.846,38.98855
783.05,38.33987
783.253,38.15784
783.456,37.59036
783.659,37.09906
783.863,36.96595
784.066,36.60149
784.269,36.39385
784.472,36.34842
784.675,36.13053
784.878,35.71012
785.082,35.8574
785.285,35.38637
785.488,35.65021
785.691,35.00168
785.894,34.49484
786.097,34.32775
786.3,33.99864
786.503,33.84168
786.706,32.85352
786.909,32.3415
787.111,31.82453
787.314,32.09345
787.517,31.23165
787.72,30.93277
787.923,30.20788
788.126,29.3781
788.328,28.72431
788.531,28.41012
788.734,28.08062
788.937,27.37121
789.14,27.0317
789.342,26.15982
789.545,25.51582
789.748,24.87701
789.95,24.62866
790.153,24.38533
790.355,23.80236
790.558,23.25982
790.761,22.61107
790.963,22.4032
791.166,21.86591
791.368,21.16126
791.571,20.32469
791.773,19.81261
791.976,19.47803
792.178,19.02186
792.381,18.89513
792.583,18.47941
792.785,17.98761
792.988,17.18156
793.19,17.07527
793.392,15.91911
793.595,15.32073
793.797,15.27516
793.999,15.27557
794.202,14.88026
794.404,14.15015
794.606,13.71411
794.808,13.43026
795.011,13.37458
795.213,13.21234
795.415,13.27843
795.617,13.2938
795.819,12.82227
796.021,12.44697
796.223,11.68636
796.425,11.49877
796.627,11.1794
796.829,10.99683
797.031,10.8397
797.233,10.2311
797.435,9.81009
797.637,9.63768
797.839,9.41456
798.041,8.92272
798.243,7.87787
798.445,7.19307
798.647,7.23719
798.849,7.2075
799.05,6.99697
799.252,6.59257
799.454,6.30406
799.656,5.89881
799.858,5.39762
800.059,5.26182
800.261,5.1656
800.463,5.09059
