wavelength,Intensity
698.839,3.77843
699.05,3.71751
699.26,3.81386
699.47,3.55526
699.681,3.66176
699.891,3.79363
700.102,4.17401
700.312,4.34138
700.522,4.50873
700.733,4.45293
700.943,4.37686
701.153,4.1537
701.363,4.40215
701.574,3.95587
701.784,4.07252
701.994,3.61103
702.204,3.72262
702.414,3.56033
702.625,3.37269
702.835,3.2256
703.045,3.32703
703.255,2.90095
703.465,2.53578
703.675,2.30756
703.885,2.1554
704.095,2.21628
704.305,2.08441
704.515,1.90183
704.725,1.90689
704.935,1.65333
705.145,1.36933
705.355,1.1766
705.565,1.07515
705.775,1.11073
705.985,1.52665
706.195,1.07018
706.405,1.4556
706.614,1.699
706.824,2.08956
707.034,2.01348
707.244,2.1149
707.454,2.53081
707.663,2.65767
707.873,2.76925
708.083,3.08877
708.292,3.0127
708.502,2.91631
708.712,3.00761
708.921,3.18511
709.131,3.23585
709.341,3.41843
709.55,3.98139
709.76,4.34147
709.969,4.74214
710.179,4.57476
710.388,4.63054
710.598,5.09206
710.807,4.54433
711.017,4.3466
711.226,4.16905
711.436,4.35164
711.645,4.35671
711.855,4.33649
712.064,4.21979
712.273,4.08792
712.483,3.71261
712.692,4.29083
712.901,4.06767
713.111,4.25024
713.32,4.08288
713.529,4.0879
713.739,4.41755
713.948,3.80388
714.157,3.74305
714.366,3.61628
714.575,3.76844
714.785,3.32717
714.994,3.28156
715.203,3.68225
715.412,3.42863
715.621,3.39313
715.83,2.9113
716.039,2.63743
716.248,2.06421
716.457,2.2062
716.666,2.31778
716.875,2.63732
717.084,2.67276
717.293,2.72347
717.502,2.74384
717.711,3.06338
717.92,2.61203
718.129,2.55628
718.338,2.99755
718.547,2.76423
718.755,2.64757
718.964,2.28241
719.173,2.16575
719.382,2.06429
719.591,1.7194
719.799,1.81577
720.008,1.58247
720.217,1.83605
720.425,1.90198
720.634,2.26717
720.843,1.81579
721.051,1.94261
721.26,2.02886
721.469,1.6891
721.677,1.57752
721.886,1.42021
722.094,1.39991
722.303,1.33396
722.511,1.30859
722.72,1.45059
722.928,1.79037
723.137,2.20621
723.345,2.43445
723.554,2.37356
723.762,2.17575
723.971,2.69304
724.179,2.8097
724.387,2.9365
724.596,2.9923
724.804,2.91115
725.012,2.92133
725.221,3.36767
725.429,3.08363
725.637,2.6829
725.845,2.2061
726.054,2.43941
726.262,2.35321
726.47,1.95253
726.678,2.23657
726.886,1.79022
727.095,1.53665
727.303,1.28818
727.511,1.06508
727.719,1.15128
727.927,1.68385
728.135,1.94761
728.343,1.42521
728.551,1.5013
728.759,1.33901
728.967,1.28828
729.175,1.53175
729.383,1.29335
729.591,0.72529
729.799,0.46157
730.007,0.53765
730.214,0.89272
730.422,0.90286
730.63,1.06517
730.838,1.43541
731.046,1.68892
731.254,2.35328
731.461,2.68292
731.669,2.77423
731.877,2.66771
732.085,2.82492
732.292,3.03291
732.5,3.1242
732.708,3.00755
732.915,3.00246
733.123,3.37271
733.331,3.12421
733.538,3.28143
733.746,3.41838
733.953,4.12848
734.161,4.56463
734.368,4.59506
734.576,4.41753
734.783,4.79288
734.991,4.91967
735.198,4.37192
735.406,4.14378
735.613,3.57579
735.821,3.22584
736.028,3.25624
736.235,2.75409
736.443,2.51066
736.65,2.50555
736.857,2.34323
737.065,2.36356
737.272,2.24183
737.479,1.79043
737.686,1.5774
737.894,1.34409
738.101,1.24771
738.308,1.0397
738.515,0.75569
738.722,1.11578
738.929,1.54692
739.137,1.14621
739.344,1.2375
739.551,1.53672
739.758,1.54177
739.965,1.86132
740.172,1.72945
740.379,1.98306
740.586,2.12004
740.793,1.69907
741.0,1.38972
741.207,1.38973
741.414,2.07954
741.621,2.13534
741.828,2.59185
742.034,3.25626
742.241,2.96206
742.448,3.32224
742.655,3.63166
742.862,3.81932
743.069,3.29692
743.275,3.65704
743.482,3.44403
743.689,2.94193
743.896,3.12454
744.102,3.30716
744.309,3.57095
744.516,3.66732
744.722,3.38838
744.929,3.99699
745.135,4.25565
745.342,4.11869
745.549,4.08825
745.755,4.073
745.962,3.98169
746.168,4.08312
746.375,4.02734
746.581,4.61064
746.788,4.38739
746.994,4.11855
747.201,4.39243
747.407,4.788
747.613,4.23007
747.82,4.16917
748.026,4.35177
748.232,4.32133
748.439,4.15393
748.645,3.62639
748.851,3.80392
749.058,4.24519
749.264,4.0981
749.47,4.44806
749.676,4.49371
749.883,4.73717
750.089,4.45313
750.295,4.64082
750.501,5.0821
750.707,5.13788
750.913,5.09737
751.119,5.35602
751.325,5.08723
751.531,5.25962
751.738,4.81842
751.944,4.76259
752.15,4.82347
752.356,4.77781
752.562,4.81837
752.767,4.99078
752.973,4.89949
753.179,5.17848
753.385,5.0314
753.591,5.40169
753.797,5.3408
754.003,5.69573
754.209,5.46748
754.414,5.5537
754.62,5.48773
754.826,4.87398
755.032,4.73702
755.237,4.56958
755.443,4.4986
755.649,4.78768
755.855,4.28561
756.06,4.4479
756.266,4.9602
756.472,5.32539
756.677,5.75142
756.883,5.58912
757.088,5.65001
757.294,6.15717
757.499,5.75642
757.705,5.76655
757.91,5.67518
758.116,5.67016
758.321,5.12757
758.527,5.48258
758.732,5.45215
758.938,5.87314
759.143,5.9137
759.348,6.13687
759.554,5.91879
759.759,5.67026
759.964,5.74129
760.17,6.21801
760.375,6.36512
760.58,5.9289
760.786,6.0506
760.991,5.50792
761.196,5.91873
761.401,6.20278
761.606,5.72604
761.812,5.28987
762.017,5.26448
762.222,5.0008
762.427,4.80295
762.632,5.13769
762.837,5.13262
763.042,5.21376
763.247,4.91955
763.452,5.47243
763.657,5.39125
763.862,5.92376
764.067,5.91362
764.272,6.09617
764.477,6.00489
764.682,6.02011
764.887,6.38526
765.092,6.14181
765.297,6.84682
765.501,7.20193
765.706,7.13087
765.911,7.85105
766.116,8.34303
766.321,8.39883
766.525,8.64226
766.73,8.75383
766.935,8.86032
767.14,8.79947
767.344,9.03788
767.549,9.25598
767.753,8.61182
767.958,8.48505
768.163,8.17063
768.367,8.63217
768.572,8.73865
768.776,8.79951
768.981,9.29651
769.185,9.32697
769.39,9.65663
769.594,9.35731
769.799,8.76382
770.003,8.78925
770.208,8.80451
770.412,9.38268
770.617,9.90506
770.821,9.87459
771.025,10.07237
771.23,10.1789
771.434,10.62504
771.638,10.85837
771.842,10.92422
772.047,10.96478
772.251,11.5682
772.455,11.73043
772.659,11.43118
772.864,11.52245
773.068,11.9434
773.272,11.65939
773.476,11.49707
773.68,11.6492
773.884,11.78616
774.088,12.15645
774.292,12.30854
774.496,12.24762
774.7,11.84186
774.904,11.53247
775.108,11.60856
775.312,11.4665
775.516,11.38019
775.72,11.26365
775.924,11.16203
776.128,11.34466
776.332,11.69457
776.536,11.9583
776.74,12.42497
776.944,12.61258
777.147,12.65813
777.351,12.33356
777.555,12.68855
777.759,12.67839
777.962,12.76965
778.166,13.20073
778.37,13.21595
778.573,13.11448
778.777,12.76964
778.981,13.01816
779.184,13.08914
779.388,13.39844
779.592,13.53034
779.795,13.61152
779.999,13.4543
780.202,13.1552
780.406,12.98273
780.609,13.32248
780.813,12.81032
781.016,12.78994
781.22,13.01301
781.423,12.6987
781.626,12.78493
781.83,12.55158
782.033,12.57186
782.237,12.3791
782.44,11.93786
782.643,11.92761
782.846,11.78565
783.05,11.97832
783.253,12.37396
783.456,12.30803
783.659,11.94298
783.863,11.8007
784.066,12.06444
784.269,12.12533
784.472,12.5919
784.675,12.44992
784.878,12.42969
785.082,12.71884
785.285,12.95725
785.488,13.15514
785.691,13.11966
785.894,12.94723
786.097,12.93713
786.3,13.26175
786.503,13.03362
786.706,13.03363
786.909,12.59243
787.111,12.62282
787.314,12.83085
787.517,12.51636
787.72,12.37442
787.923,12.2628
788.126,12.13632
788.328,11.74078
788.531,11.80165
788.734,11.41624
788.937,11.65968
789.14,11.47716
789.342,11.36555
789.545,10.78739
789.748,10.2853
789.95,10.40194
790.153,10.39686
790.355,10.36134
790.558,9.93024
790.761,9.83389
790.963,9.81866
791.166,9.98601
791.368,9.76795
791.571,9.32159
791.773,9.19987
791.976,8.997
792.178,9.01224
792.381,9.01224
792.583,8.78908
792.785,8.58622
792.988,8.36307
793.19,8.31757
793.392,7.73428
793.595,7.28797
793.797,6.97864
793.999,7.49103
794.202,7.39985
794.404,7.29843
794.606,6.87752
794.808,6.77104
795.011,6.55295
795.213,6.11684
795.415,6.46182
795.617,6.56841
795.819,6.73579
796.021,6.13734
796.223,6.1018
796.425,5.75186
796.627,5.43233
796.829,5.46782
797.031,5.18384
797.233,4.98603
797.435,4.84393
797.637,4.82365
797.839,4.86931
798.041,4.78816
798.243,4.26056
798.445,3.68734
798.647,3.53088
798.849,3.64384
799.05,3.61548
799.252,3.87828
799.454,4.03414
799.656,3.34443
799.858,2.95939
800.059,2.53158
800.261,2.75142
800.463,2.44966
