wavelength,Intensity
698.418,57.42208
698.629,57.23897
698.839,57.38631
699.05,57.32011
699.26,57.77551
699.47,57.92766
699.681,57.9427
699.891,58.84437
700.102,59.14328
700.312,59.54835
700.522,59.29492
700.733,59.78073
700.943,59.89223
701.153,60.39318
701.363,60.80299
701.574,60.81303
701.784,61.33464
701.994,61.38069
702.204,62.06463
702.414,62.08477
702.625,62.37336
702.835,62.59082
703.045,62.93535
703.255,63.18253
703.465,63.04026
703.675,63.24786
703.885,63.4503
704.095,63.36967
704.305,63.08074
704.515,63.19719
704.725,63.31859
704.935,63.85015
705.145,64.39225
705.355,64.77682
705.565,64.70614
705.775,64.95486
705.985,65.43132
706.195,65.09657
706.405,65.27828
706.614,65.57666
706.824,66.2911
707.034,66.47843
707.244,66.62999
707.454,66.92431
707.663,67.31005
707.873,67.73073
708.083,67.64982
708.292,67.51785
708.502,67.52256
708.712,67.87225
708.921,68.16064
709.131,68.27737
709.341,68.70291
709.55,68.81445
709.76,68.9208
709.969,69.25994
710.179,69.27987
710.388,69.41657
710.598,69.90285
710.807,69.80653
711.017,70.14116
711.226,69.99888
711.436,69.93827
711.645,69.78149
711.855,69.95916
712.064,70.03445
712.273,70.50509
712.483,70.28198
712.692,70.96618
712.901,71.07232
713.111,71.23414
713.32,71.28509
713.529,71.17825
713.739,70.99117
713.948,70.96551
714.157,71.22414
714.366,71.31562
714.575,71.62457
714.785,71.6798
714.994,71.93843
715.203,71.94907
715.412,71.90822
715.621,72.17137
715.83,72.1303
716.039,72.39334
716.248,72.48861
716.457,72.01264
716.666,71.96705
716.875,72.46871
717.084,72.40252
717.293,72.71652
717.502,73.03115
717.711,72.98584
717.92,73.17814
718.129,73.66942
718.338,73.94329
718.547,73.92263
718.755,73.88682
718.964,73.80069
719.173,73.55763
719.382,73.71416
719.591,73.9717
719.799,74.07314
720.008,74.24569
720.217,74.40779
720.425,74.67632
720.634,74.31169
720.843,74.40776
721.051,74.45373
721.26,74.45918
721.469,74.46431
721.677,74.54008
721.886,74.09856
722.094,74.11362
722.303,74.2301
722.511,73.8605
722.72,73.91107
722.928,74.08798
723.137,74.07277
723.345,74.21466
723.554,74.71108
723.762,74.54376
723.971,74.47323
724.179,74.59949
724.387,74.36627
724.596,74.32137
724.804,74.08332
725.012,74.64563
725.221,75.08653
725.429,75.05539
725.637,74.96316
725.845,74.83136
726.054,74.9533
726.262,74.93817
726.47,74.95279
726.678,75.43428
726.886,75.79844
727.095,75.6773
727.303,75.6374
727.511,75.89094
727.719,75.92117
727.927,75.80955
728.135,75.9924
728.343,76.35214
728.551,75.93738
728.759,75.68898
728.967,75.80967
729.175,76.25571
729.383,75.60742
729.591,75.53068
729.799,75.53553
730.007,75.74349
730.214,76.10296
730.422,76.43175
730.63,76.70037
730.838,77.05508
731.046,76.39106
731.254,76.48207
731.461,76.88153
731.669,77.06913
731.877,76.93232
732.085,76.66418
732.292,76.88752
732.5,77.04433
732.708,76.92246
732.915,77.10952
733.123,77.47462
733.331,77.01382
733.538,76.63406
733.746,76.90761
733.953,77.14156
734.161,76.87873
734.368,76.92435
734.576,76.55464
734.783,76.5046
734.991,76.62613
735.198,76.01303
735.406,76.22657
735.613,75.76107
735.821,75.10291
736.028,74.4643
736.235,74.38784
736.443,74.18528
736.65,74.37726
736.857,73.85047
737.065,73.22234
737.272,73.17659
737.479,72.89261
737.686,72.51293
737.894,72.56302
738.101,72.35525
738.308,72.06577
738.515,72.1568
738.722,71.82795
738.929,72.26875
739.137,71.72159
739.344,71.5344
739.551,71.71719
739.758,71.29639
739.965,71.12449
740.172,70.74449
740.379,70.72992
740.586,70.53232
740.793,70.23833
741.0,69.69174
741.207,69.63144
741.414,70.00721
741.621,69.74425
741.828,70.34235
742.034,71.09245
742.241,70.97122
742.448,71.61504
742.655,71.82846
742.862,71.73755
743.069,71.69183
743.275,71.49487
743.482,71.44363
743.689,70.89155
743.896,71.00834
744.102,71.24704
744.309,71.56647
744.516,72.18455
744.722,72.77669
744.929,72.91406
745.135,73.22304
745.342,73.354
745.549,73.79894
745.755,73.92013
745.962,73.83882
746.168,73.40344
746.375,73.25177
746.581,73.30779
746.788,72.8762
746.994,72.44033
747.201,72.96709
747.407,72.76429
747.613,72.33359
747.82,72.68845
748.026,73.05822
748.232,73.00241
748.439,73.19928
748.645,72.76294
748.851,72.88969
749.058,72.99128
749.264,72.73791
749.47,72.74336
749.676,72.49566
749.883,72.47591
750.089,72.53615
750.295,72.91649
750.501,73.07391
750.707,73.15982
750.913,73.46919
751.119,73.07484
751.325,73.01923
751.531,72.64961
751.738,72.8419
751.944,72.87635
752.15,72.69914
752.356,72.65331
752.562,72.68848
752.767,72.69328
752.973,72.87536
753.179,73.01755
753.385,73.00734
753.591,73.57502
753.797,73.65064
754.003,73.99952
754.209,73.60426
754.414,73.92311
754.62,74.01355
754.826,73.83548
755.032,73.69336
755.237,73.23161
755.443,73.72783
755.649,73.92015
755.855,74.08702
756.06,74.23866
756.266,74.60938
756.472,74.69065
756.677,75.18208
756.883,75.15629
757.088,75.18703
757.294,75.28365
757.499,74.96889
757.705,74.94352
757.91,74.77581
758.116,75.0648
758.321,74.88284
758.527,75.1008
758.732,75.00965
758.938,75.21794
759.143,75.47584
759.348,75.96706
759.554,76.16943
759.759,76.22981
759.964,76.59957
760.17,76.85788
760.375,76.90935
760.58,76.81735
760.786,76.97911
760.991,77.0495
761.196,77.35394
761.401,77.24305
761.606,77.56167
761.812,77.51062
762.017,77.38379
762.222,77.68268
762.427,77.85899
762.632,78.31465
762.837,78.28429
763.042,78.35014
763.247,77.95965
763.452,78.28463
763.657,78.43082
763.862,79.0637
764.067,79.28631
764.272,79.47354
764.477,79.62018
764.682,80.04044
764.887,80.25845
765.092,80.2983
765.297,80.71406
765.501,81.12988
765.706,81.26108
765.911,81.28192
766.116,81.6926
766.321,81.99132
766.525,81.85968
766.73,81.66757
766.935,81.76359
767.14,82.06223
767.344,82.17414
767.549,82.64019
767.753,82.20923
767.958,82.11839
768.163,82.01209
768.367,82.11392
768.572,82.04303
768.776,81.57754
768.981,81.7749
769.185,81.9573
769.39,81.96309
769.594,81.33453
769.799,81.07512
770.003,81.41473
770.208,81.67307
770.412,82.05304
770.617,82.24591
770.821,82.27081
771.025,82.39237
771.23,82.88857
771.434,82.71117
771.638,82.89372
771.842,83.06025
772.047,83.5306
772.251,83.58126
772.455,83.2011
772.659,82.89186
772.864,83.08923
773.068,83.63633
773.272,83.6816
773.476,83.53954
773.68,83.83811
773.884,84.32942
774.088,84.81604
774.292,85.13463
774.496,84.98244
774.7,84.66295
774.904,84.34873
775.108,84.73356
775.312,84.93014
775.516,84.33212
775.72,84.82832
775.924,84.87776
776.128,84.98969
776.332,85.07083
776.536,85.41539
776.74,85.85696
776.944,86.07957
777.147,86.18034
777.351,86.47347
777.555,86.19537
777.759,85.99284
777.962,85.86124
778.166,85.77073
778.37,85.5229
778.573,85.05197
778.777,84.95066
778.981,84.87516
779.184,84.84981
779.388,84.48559
779.592,84.23833
779.795,84.00099
779.999,83.42893
780.202,83.1207
780.406,82.77614
780.609,82.38177
780.813,81.82474
781.016,81.51051
781.22,80.89304
781.423,80.31138
781.626,79.37531
781.83,78.60035
782.033,78.46873
782.237,77.67866
782.44,76.84292
782.643,76.01735
782.846,75.74926
783.05,75.16698
783.253,75.01071
783.456,74.28682
783.659,73.97825
783.863,73.33296
784.066,72.95387
784.269,72.74155
784.472,72.10415
784.675,71.34997
784.878,70.97059
785.082,70.8751
785.285,70.00996
785.488,69.81827
785.691,68.84133
785.894,68.04629
786.097,67.85419
786.3,67.1258
786.503,66.55901
786.706,65.75909
786.909,64.68026
787.111,63.82958
787.314,63.54672
787.517,62.55897
787.72,61.81479
787.923,60.87264
788.126,59.7256
788.328,58.87994
788.531,57.77617
788.734,56.78344
788.937,55.97856
789.14,54.75822
789.342,53.55793
789.545,52.65589
789.748,51.69321
789.95,51.2273
790.153,50.82205
790.355,49.75838
790.558,48.94767
790.761,48.06132
790.963,47.76748
791.166,47.6359
791.368,46.74436
791.571,45.56375
791.773,44.57589
791.976,44.15031
792.178,43.11703
792.381,42.70162
792.583,41.91128
792.785,41.29815
792.988,40.73578
793.19,40.01669
793.392,38.91155
793.595,37.73077
793.797,36.86446
793.999,36.40406
794.202,36.09542
794.404,35.01612
794.606,34.09895
794.808,33.02985
795.011,32.38134
795.213,30.98276
795.415,30.37531
795.617,29.75234
795.819,28.71342
796.021,27.79084
796.223,26.38173
796.425,25.8344
796.627,24.91202
796.829,23.63456
797.031,22.73751
797.233,21.66286
797.435,20.89213
797.637,20.27377
797.839,19.92407
798.041,19.26
798.243,17.79951
798.445,16.14144
798.647,15.77822
798.849,15.46084
799.05,15.21452
799.252,14.81402
799.454,14.75613
799.656,13.61145
799.858,12.79746
800.059,12.54638
800.261,12.12062
800.463,12.08194
