wavelength,Intensity
698.629,3.07568
698.839,3.45103
699.05,3.20755
699.26,2.67498
699.47,2.36563
699.681,2.34026
699.891,2.68007
700.102,2.249
700.312,2.58877
700.522,2.4062
700.733,2.4214
700.943,2.37575
701.153,2.14245
701.363,2.14751
701.574,2.06637
701.784,2.23374
701.994,2.89308
702.204,2.9641
702.414,3.00467
702.625,2.73082
702.835,2.5888
703.045,2.44677
703.255,1.87868
703.465,1.50844
703.675,1.96492
703.885,1.97507
704.095,1.82295
704.305,1.69107
704.515,2.05624
704.725,1.62517
704.935,1.37158
705.145,1.38681
705.355,1.11799
705.565,1.24478
705.775,1.55418
705.985,1.65059
706.195,1.18906
706.405,0.72244
706.614,0.85428
706.824,0.7985
707.034,0.90501
707.244,0.83401
707.454,1.08254
707.663,1.78249
707.873,2.03101
708.083,1.80278
708.292,1.84336
708.502,1.57453
708.712,1.79262
708.921,1.50354
709.131,1.65064
709.341,1.94987
709.55,2.02088
709.76,2.35057
709.969,2.05131
710.179,1.92449
710.388,1.89406
710.598,2.18822
710.807,1.89405
711.017,2.07667
711.226,2.07666
711.436,1.91944
711.645,2.18317
711.855,2.91865
712.064,2.34549
712.273,2.49763
712.483,2.21866
712.692,2.6143
712.901,2.84253
713.111,2.6143
713.32,2.67009
713.529,2.4672
713.739,2.35054
713.948,2.2998
714.157,2.51283
714.366,2.99977
714.575,2.93893
714.785,2.64473
714.994,2.9592
715.203,3.5374
715.412,3.28379
715.621,3.27872
715.83,3.30914
716.039,3.21785
716.248,2.44686
716.457,2.78158
716.666,2.77143
716.875,3.29893
717.084,3.10617
717.293,3.23296
717.502,3.58298
717.711,4.06989
717.92,3.95831
718.129,4.3083
718.338,4.24239
718.547,3.8214
718.755,3.38012
718.964,3.49675
719.173,3.80611
719.382,3.48658
719.591,2.99461
719.799,3.1062
720.008,3.44096
720.217,3.44096
720.425,3.3446
720.634,3.3091
720.843,3.0606
721.051,3.10628
721.26,3.5171
721.469,3.80617
721.677,3.44608
721.886,3.11126
722.094,2.99968
722.303,3.14676
722.511,3.04532
722.72,3.46626
722.928,3.77564
723.137,4.05968
723.345,3.81118
723.554,3.80614
723.762,3.70977
723.971,4.01915
724.179,3.75033
724.387,3.49672
724.596,3.80612
724.804,3.92277
725.012,3.93291
725.221,4.24737
725.429,4.13068
725.637,3.67922
725.845,3.31407
726.054,3.5829
726.262,3.60825
726.47,3.32422
726.678,3.85677
726.886,3.97341
727.095,4.1408
727.303,4.13575
727.511,4.29806
727.719,4.53643
727.927,4.21182
728.135,4.49079
728.343,4.68861
728.551,4.97771
728.759,4.95741
728.967,4.78493
729.175,5.35296
729.383,5.76883
729.591,5.5
729.799,5.17544
730.007,5.38846
730.214,5.45947
730.422,5.68768
730.63,6.10353
730.838,6.44841
731.046,6.15418
731.254,6.36209
731.461,6.25554
731.669,6.7678
731.877,6.87428
732.085,6.85401
732.292,7.40687
732.5,7.66042
732.708,7.51838
732.915,7.60964
733.123,7.59444
733.331,7.33075
733.538,7.06703
733.746,7.0417
733.953,7.53371
734.161,7.8532
734.368,7.71122
734.576,7.45255
734.783,7.79745
734.991,7.54897
735.198,7.25987
735.406,7.59973
735.613,7.5541
735.821,7.24981
736.028,6.44338
736.235,6.40783
736.443,6.41289
736.65,6.42299
736.857,6.12882
737.065,5.93609
737.272,5.69266
737.479,5.69772
737.686,5.71801
737.894,5.47455
738.101,5.21081
738.308,4.7746
738.515,4.57174
738.722,4.48047
738.929,5.1905
739.137,4.78982
739.344,4.84561
739.551,5.04848
739.758,4.98245
739.965,5.09404
740.172,5.04837
740.379,5.32733
740.586,5.00786
740.793,4.76948
741.0,4.6072
741.207,4.79995
741.414,5.26155
741.621,5.51005
741.828,5.95641
742.034,6.3013
742.241,6.3926
742.448,7.02664
742.655,7.28534
742.862,7.41213
743.069,7.78736
743.275,7.97505
743.482,7.64539
743.689,7.76199
743.896,8.08657
744.102,7.91935
744.309,8.04622
744.516,8.14261
744.722,8.4672
744.929,8.96928
745.135,9.091
745.342,8.98952
745.549,9.03509
745.755,9.14153
745.962,9.10092
746.168,9.19725
746.375,9.72465
746.581,10.12022
746.788,9.74478
746.994,9.63822
747.201,9.88675
747.407,9.35935
747.613,8.86231
747.82,9.33902
748.026,9.68891
748.232,9.63818
748.439,9.66855
748.645,9.14102
748.851,9.53151
749.058,9.95245
749.264,9.85606
749.47,10.34292
749.676,10.6117
749.883,10.92106
750.089,10.60153
750.295,11.09855
750.501,11.11893
750.707,10.81974
750.913,10.91114
751.119,11.05317
751.325,11.24079
751.531,11.17485
751.738,11.22049
751.944,11.15447
752.15,11.12403
752.356,10.50538
752.562,10.15546
752.767,10.3633
752.973,10.73344
753.179,10.8958
753.385,10.60676
753.591,10.8807
753.797,10.68797
754.003,10.41412
754.209,10.15038
754.414,10.71316
754.62,10.5305
754.826,10.42893
755.032,10.19561
755.237,9.9723
755.443,9.8354
755.649,9.52607
755.855,9.39928
756.06,9.60209
756.266,9.95213
756.472,10.10937
756.677,10.57088
756.883,10.47451
757.088,10.11454
757.294,10.12475
757.499,9.72399
757.705,10.16003
757.91,9.77961
758.116,9.92675
758.321,9.9724
758.527,10.04851
758.732,9.36402
758.938,9.26782
759.143,8.89763
759.348,9.31853
759.554,9.31345
759.759,9.32863
759.964,9.54165
760.17,9.64816
760.375,9.93729
760.58,9.567
760.786,9.65316
760.991,9.359
761.196,9.87122
761.401,10.28711
761.606,10.33779
761.812,10.1552
762.017,9.76981
762.222,10.08424
762.427,9.69875
762.632,9.77991
762.837,9.77484
763.042,10.14501
763.247,10.26655
763.452,11.08818
763.657,10.82445
763.862,10.87014
764.067,10.77886
764.272,11.15915
764.477,11.49888
764.682,11.38736
764.887,11.65108
765.092,11.37214
765.297,12.15818
765.501,12.33582
765.706,12.20392
765.911,12.54372
766.116,12.9596
766.321,12.86835
766.525,12.97989
766.73,13.02554
766.935,13.33988
767.14,13.26891
767.344,13.46168
767.549,13.3198
767.753,12.89373
767.958,12.67571
768.163,12.57937
768.367,12.91919
768.572,12.93946
768.776,12.80257
768.981,13.21328
769.185,13.65442
769.39,13.72042
769.594,13.07632
769.799,12.79213
770.003,13.44628
770.208,13.2993
770.412,13.53262
770.617,14.23751
770.821,14.17152
771.025,14.66843
771.23,15.00817
771.434,15.32244
771.638,15.54562
771.842,15.68244
772.047,15.62663
772.251,16.01707
772.455,16.06768
772.659,16.30079
772.864,16.04729
773.068,16.27555
773.272,16.20452
773.476,16.08783
773.68,16.27544
773.884,16.75209
774.088,17.25418
774.292,16.87897
774.496,16.79271
774.7,16.61004
774.904,16.25503
775.108,16.43252
775.312,16.45264
775.516,15.96071
775.72,15.91009
775.924,15.57016
776.128,16.04175
776.332,16.35105
776.536,16.5438
776.74,17.04597
776.944,16.84825
777.147,17.25376
777.351,17.78093
777.555,17.85195
777.759,17.64914
777.962,17.55787
778.166,17.61377
778.37,17.49719
778.573,17.35516
778.777,17.63905
778.981,17.76081
779.184,17.85206
779.388,17.47688
779.592,17.36549
779.795,17.29458
779.999,17.18299
780.202,17.38079
780.406,16.97006
780.609,17.12728
780.813,16.6658
781.016,16.1384
781.22,15.83417
781.423,15.84944
781.626,15.1549
781.83,14.90634
782.033,15.028
782.237,15.06339
782.44,14.81481
782.643,14.66256
782.846,14.5916
783.05,14.1099
783.253,14.37878
783.456,14.29764
783.659,14.59175
783.863,14.74819
784.066,15.18938
784.269,15.30605
784.472,15.24529
784.675,14.89544
784.878,14.54565
785.082,15.32154
785.285,15.78304
785.488,16.37641
785.691,16.02662
785.894,16.24463
786.097,16.18892
786.3,15.86961
786.503,15.99133
786.706,15.68206
786.909,15.28145
787.111,15.0938
787.314,15.48437
787.517,14.97213
787.72,14.81501
787.923,14.4955
788.126,14.07539
788.328,13.57849
788.531,13.34021
788.734,13.18806
788.937,13.34022
789.14,13.38588
789.342,12.86866
789.545,12.37162
789.748,12.07235
789.95,12.07236
790.153,11.67176
790.355,11.43342
790.558,11.36743
790.761,10.90097
790.963,10.70319
791.166,10.39895
791.368,10.07437
791.571,9.80551
791.773,9.63307
791.976,9.55699
792.178,9.56716
792.381,9.09046
792.583,9.13102
792.785,9.00929
792.988,8.59345
793.19,8.57328
793.392,7.88856
793.595,7.83777
793.797,7.77695
793.999,7.98512
794.202,8.04104
794.404,8.1881
794.606,8.08161
794.808,7.92951
795.011,8.26931
795.213,8.17803
795.415,8.49255
795.617,8.76649
795.819,8.37097
796.021,7.79277
796.223,7.03201
796.425,6.6263
796.627,6.59079
796.829,6.30679
797.031,6.05832
797.233,6.08873
797.435,5.62712
797.637,5.61697
797.839,5.02365
798.041,4.96281
798.243,3.95846
798.445,3.2128
798.647,2.86389
798.849,2.68565
799.05,2.53489
799.252,1.9467
799.454,1.87741
799.656,1.43665
799.858,1.01661
800.059,0.76963
800.261,1.05844
800.463,1.41914
