lambda,0,30,60,90,120,150
610.287,1472.225,5890.26726,9217.42679,8069.79226,3554.51726,294.3131
610.504,1478.625,5903.75298,9228.43631,8074.10179,3550.5125,292.95595
610.721,1485.20595,5918.16726,9239.88869,8076.89702,3546.70774,291.66548
610.938,1492.11071,5933.3244,9250.8125,8080.18274,3544.04107,290.29405
611.155,1498.15357,5945.17679,9262.10774,8080.69226,3539.19345,288.24167
611.373,1504.53452,5956.41488,9270.26012,8078.76369,3534.0744,286.67976
611.59,1510.04405,5967.71964,9279.78393,8079.00179,3528.34583,284.47024
611.807,1516.42976,5977.24821,9286.56012,8078.23512,3522.96964,282.66071
612.024,1522.34881,5988.89107,9296.22679,8079.5256,3518.70774,281.41786
612.241,1528.94405,5999.86726,9302.59821,8078.95893,3514.64583,279.82738
612.458,1535.38214,6011.61488,9310.74583,8080.15417,3509.64583,278.68452
612.675,1543.23452,6025.27679,9320.71726,8081.77798,3504.76964,277.2131
612.892,1549.61071,6037.11488,9326.40774,8081.39226,3499.83631,275.67024
613.109,1556.37738,6048.73393,9332.88869,8081.51131,3494.90774,273.93214
613.326,1561.73452,6060.01964,9338.76012,8080.37798,3490.22679,272.26071
613.543,1567.29643,6071.42917,9345.22679,8079.65893,3485.24583,270.59881
613.76,1574.63452,6085.63393,9356.81726,8081.14464,3481.49821,269.29405
613.977,1581.20119,6095.28155,9363.79345,8079.97321,3476.63155,267.87976
614.194,1587.96786,6108.60536,9372.98393,8081.03036,3473.88869,266.00357
614.411,1594.01071,6117.18631,9376.63631,8077.13036,3467.55536,264.26071
614.628,1601.06786,6131.01488,9390.1744,8080.26845,3464.39345,262.8131
614.845,1608.57738,6143.38155,9396.7506,8081.54464,3460.33155,261.62262
615.062,1614.425,6152.66726,9402.6125,8077.36845,3454.26488,259.94167
615.279,1619.60595,6160.77679,9406.17917,8073.5494,3447.16964,258.14643
615.496,1624.72024,6169.88631,9410.83155,8070.04464,3439.76964,256.24643
615.713,1630.92976,6179.71964,9413.0506,8065.89226,3433.51726,255.18929
615.93,1637.71548,6192.24345,9421.99345,8067.33512,3429.34583,253.84643
616.146,1643.55833,6201.97202,9426.3506,8063.41607,3423.08393,252.68929
616.363,1648.98214,6210.64821,9428.64107,8058.26369,3416.01726,251.15595
616.58,1654.95357,6220.28631,9434.43631,8054.93512,3410.20298,249.27976
616.797,1659.75357,6228.72917,9437.71726,8051.06845,3402.85536,247.34643
617.014,1664.71548,6235.77679,9436.32202,8043.18274,3395.7506,245.58452
617.23,1669.44881,6242.58155,9438.89345,8039.29226,3389.0506,244.15595
617.447,1674.9869,6250.31488,9441.17917,8033.79226,3381.74107,242.76548
617.664,1680.54405,6258.05774,9447.14583,8031.13988,3375.66012,241.26548
617.88,1687.62976,6269.17202,9454.35536,8029.05893,3369.77917,240.69881
618.097,1692.61548,6276.83393,9455.2125,8024.3494,3363.16964,239.67976
618.314,1698.34881,6283.90536,9456.14107,8017.96369,3354.66964,238.2131
618.53,1702.22976,6293.45774,9457.91726,8013.83988,3348.04583,236.22262
618.747,1708.51071,6300.6006,9459.82679,8008.91131,3340.36964,235.22262
618.964,1715.77738,6311.4006,9464.8506,8007.33036,3335.04583,234.10833
619.18,1720.74405,6318.1244,9460.80774,7999.43512,3327.24583,233.3369
619.397,1725.525,6325.79583,9463.50774,7993.11131,3320.67917,231.88929
619.613,1730.17738,6331.70536,9464.05536,7986.81131,3313.06488,230.49881
619.83,1736.5869,6340.75774,9467.8506,7985.1494,3308.12679,229.50357
620.047,1743.14881,6349.84345,9471.8744,7983.37321,3302.93155,228.27976
620.263,1748.325,6355.19107,9469.70298,7976.78274,3295.92202,226.775
620.48,1752.53452,6360.11488,9466.80298,7967.84464,3287.05536,225.275
620.696,1758.94881,6369.17202,9470.20298,7964.26845,3281.63155,223.84167
620.913,1765.21548,6376.77679,9473.83155,7960.9875,3275.46964,222.58452
621.129,1771.85357,6384.45774,9475.1125,7957.07798,3269.56012,221.575
621.345,1777.33452,6390.1625,9473.64107,7949.59226,3262.72679,220.09405
621.562,1783.40595,6399.54345,9476.23155,7946.1875,3255.6744,218.85119
621.778,1788.35833,6405.78631,9474.10774,7936.04464,3247.3744,217.54167
621.995,1793.76786,6412.83393,9476.8506,7929.80655,3240.56488,216.3369
622.211,1799.19643,6418.01012,9474.13631,7920.79226,3233.45536,215.66071
622.427,1804.11548,6425.03393,9474.36964,7914.62083,3226.6744,213.75119
622.644,1809.76786,6430.41488,9473.36488,7906.33988,3218.80298,212.79881
622.86,1814.06786,6433.73393,9473.23155,7898.77321,3211.91726,211.60833
623.076,1820.11071,6435.18631,9468.99821,7888.40655,3202.23155,210.9369
623.293,1823.925,6438.83869,9467.66488,7879.66845,3194.36012,209.15119
623.509,1827.16786,6439.69107,9461.61726,7865.96845,3184.64107,207.72262
623.725,1831.10119,6441.41012,9459.26488,7857.12083,3176.43631,205.90833
623.942,1835.06786,6443.9625,9453.1125,7844.73036,3166.51726,205.03214
624.158,1840.92024,6450.0244,9451.3744,7837.46369,3158.44107,203.62262
624.374,1845.58214,6453.33869,9446.44107,7824.53036,3149.23155,202.3131
624.59,1849.69643,6455.03869,9437.2125,7810.19702,3138.98869,201.39405
624.806,1853.49167,6458.62917,9436.02202,7800.75893,3130.53155,199.84643
625.023,1858.37262,6459.02917,9429.99345,7788.06845,3120.76488,198.60357
625.239,1862.01071,6461.40536,9422.82679,7776.49226,3111.48869,197.25119
625.455,1864.97738,6463.36726,9415.03155,7762.62083,3102.13155,195.90357
625.671,1867.64405,6461.48631,9405.69821,7749.21607,3091.02202,194.58929
625.887,1872.24881,6462.41488,9404.69821,7740.9256,3082.72679,193.95119
626.103,1876.00119,6462.8625,9400.93631,7731.03512,3074.9125,192.87024
626.319,1880.90595,6465.5625,9398.72202,7722.53512,3067.50774,191.88929
626.535,1884.19167,6466.26726,9390.06964,7710.73988,3058.2506,190.15595
626.751,1886.68214,6464.93393,9377.14107,7694.64464,3046.06964,188.84167
626.967,1890.13929,6460.57679,9364.70298,7677.83512,3034.52679,187.94167
627.183,1893.94881,6461.11964,9358.0506,7666.8256,3026.02202,186.41786
627.399,1897.03929,6459.57202,9345.30298,7650.94464,3015.20298,185.55595
627.615,1901.32024,6460.85774,9336.66964,7637.9256,3007.04107,184.55595
627.831,1905.40595,6460.00536,9325.97917,7623.0875,2997.2125,183.99405
628.047,1908.75357,6460.58631,9316.37917,7609.77321,2986.66964,183.175
628.263,1913.23452,6460.35774,9307.82202,7596.9875,2976.3506,182.88452
628.479,1917.14405,6460.64345,9299.62679,7584.75893,2967.84583,181.17976
628.695,1920.425,6459.14345,9289.44107,7569.59702,2958.18393,180.57976
628.911,1923.125,6455.33393,9275.68869,7552.78274,2947.16012,179.59881
629.127,1925.80119,6452.1625,9265.73631,7536.51131,2937.36488,178.52262
629.343,1929.9631,6451.78631,9256.47917,7520.81131,2927.32679,177.80357
629.558,1933.00119,6453.23869,9249.43631,7509.07798,2919.55536,177.35595
629.774,1935.25357,6449.2244,9236.26964,7491.70179,2908.4506,176.16071
629.99,1938.4869,6448.51012,9224.80298,7477.16845,2898.2744,175.58929
630.206,1941.92976,6448.84821,9215.62202,7461.03988,2888.66964,174.76071
630.422,1944.59167,6445.7006,9199.36488,7441.93988,2878.26012,173.88929
630.637,1946.92976,6442.57679,9185.93155,7423.10179,2867.36488,172.32262
630.853,1948.42024,6437.5625,9171.88869,7405.31607,2856.82202,171.375
631.069,1951.05357,6432.10536,9158.76964,7387.52083,2846.60774,171.46071
631.285,1954.07738,6429.53393,9148.84107,7373.82083,2838.36012,170.52262
631.5,1956.45833,6425.36726,9137.03631,7358.36845,2829.37917,169.60833
631.716,1958.40595,6419.41488,9121.4506,7339.63512,2817.96964,169.16548
631.932,1961.64881,6417.6244,9113.22679,7326.26369,2808.68393,168.28452
632.147,1962.39167,6415.94345,9103.23631,7310.26369,2798.04583,167.47024
632.363,1964.1869,6414.31012,9090.07917,7293.84464,2787.1125,166.2369
632.579,1968.12024,6412.06726,9079.76964,7279.30179,2778.27917,165.42738
632.794,1970.00119,6407.93393,9064.96488,7259.31131,2767.6744,163.94167
633.01,1971.9869,6402.58155,9049.80774,7239.53512,2755.96488,163.87024
633.225,1973.85833,6398.75774,9035.38393,7222.12083,2745.0744,163.29405
633.441,1975.89643,6394.96726,9022.06964,7204.65417,2734.5506,162.47024
633.656,1978.35357,6390.54821,9007.7125,7188.45893,2724.72679,161.52738
633.872,1980.22976,6386.11012,8993.3125,7171.23988,2714.48869,160.85595
634.087,1982.6869,6380.95298,8977.35536,7152.89702,2703.53631,159.9131
634.303,1986.03929,6378.84821,8966.72202,7139.53036,2695.04583,160.07976
634.518,1988.21548,6373.7006,8954.09821,7123.40655,2684.76012,159.07976
634.734,1989.99167,6369.73869,8941.96012,7107.86845,2674.43155,158.375
634.949,1992.64881,6367.78631,8931.50774,7093.4256,2665.23155,157.72738
635.165,1994.81548,6362.68155,8915.4744,7075.59702,2654.84583,157.26071
635.38,1997.3631,6359.65298,8902.3744,7059.82083,2644.38869,156.57976
635.595,1999.01071,6356.84821,8889.75536,7042.84464,2634.13631,155.16548
635.811,2001.44405,6354.31964,8878.38393,7027.68274,2624.19821,154.23214
636.026,2003.02976,6352.07202,8865.63155,7011.51131,2614.37917,153.59405
636.241,2005.57262,6351.6625,8855.22679,6996.6494,2605.76488,152.75595
636.457,2006.85357,6346.68155,8839.23155,6977.83988,2596.06012,152.12738
636.672,2008.525,6339.48155,8822.42202,6959.49702,2585.60774,151.47976
636.887,2009.5869,6333.63869,8809.90298,6942.43988,2576.20298,151.05119
637.103,2010.17262,6329.34821,8796.60774,6927.18274,2567.00774,150.7131
637.318,2011.49167,6325.54345,8784.58869,6911.18274,2558.00774,150.46071
637.533,2014.33929,6320.81964,8776.16488,6898.49226,2549.86012,149.58929
637.748,2016.44881,6315.95298,8762.23631,6882.19702,2540.68393,148.92262
637.964,2018.77262,6312.5625,8752.12202,6868.96369,2531.80774,148.20357
638.179,2021.44881,6311.54821,8743.50298,6856.3256,2522.93631,147.6369
638.394,2022.83452,6307.7625,8730.12202,6841.66369,2513.50298,147.05595
638.609,2026.025,6304.58631,8719.39345,6825.70179,2505.51726,146.80833
638.824,2028.05357,6299.33393,8705.72679,6808.70655,2495.64107,145.9369
639.039,2031.125,6296.51488,8695.46964,6794.31607,2487.9506,145.78452
639.255,2033.14405,6292.44821,8679.69821,6778.41607,2479.70774,145.38929
639.47,2034.6631,6286.28155,8665.10298,6760.86369,2469.99345,144.48452
639.685,2036.3869,6281.31012,8651.99345,6745.7875,2460.83155,144.02738
639.9,2039.10119,6277.62917,8641.9125,6731.3494,2452.88869,143.47024
640.115,2041.27262,6274.88631,8631.21726,6718.69702,2445.2125,143.25119
640.33,2043.32024,6269.08155,8617.13155,6702.43036,2436.66488,142.82262
640.545,2046.41071,6266.44345,8606.02202,6688.95893,2428.34583,142.38452
640.76,2048.43452,6260.95298,8592.39821,6673.57321,2419.49345,141.49405
640.975,2051.19167,6257.94821,8580.7506,6659.28274,2409.73631,141.2131
641.19,2054.95833,6256.37679,8571.40298,6647.1875,2402.09821,140.8131
641.405,2058.01071,6254.8625,8562.8125,6636.36845,2395.13155,140.63214
641.62,2060.925,6252.59583,8553.2125,6623.63036,2386.26964,139.96548
641.835,2063.86786,6249.68155,8543.70774,6611.8256,2378.46012,139.675
642.05,2065.39167,6248.05774,8533.01726,6599.31607,2370.36012,139.27024
642.264,2068.20119,6247.00536,8525.20774,6586.10655,2363.39821,139.0131
642.479,2070.84881,6246.59107,8515.89345,6573.61607,2355.7506,138.7131
642.694,2073.31548,6240.8625,8503.36012,6558.56369,2346.76012,138.375
642.909,2076.03929,6239.22917,8495.62679,6546.29226,2339.46488,138.38929
643.124,2076.79643,6235.74821,8484.5506,6535.35893,2330.72202,137.8369
643.339,2078.32024,6234.67679,8475.2744,6523.07798,2322.74583,137.38452
643.553,2080.60595,6233.35298,8466.10774,6510.11131,2314.68393,136.57024
643.768,2082.99167,6230.55774,8457.28393,6497.96369,2306.84583,135.94167
643.983,2084.95833,6230.49107,8446.29345,6484.36845,2298.23155,135.67024
644.198,2088.17262,6231.43393,8439.43155,6472.7494,2291.3744,135.44643
644.412,2090.44405,6231.14345,8428.24107,6461.10655,2283.93155,135.33214
644.627,2093.90595,6230.67202,8418.2125,6448.53512,2275.79345,135.02738
644.842,2096.4631,6231.63869,8412.16488,6436.9256,2268.1125,134.8369
645.056,2098.52024,6229.47202,8403.00298,6423.23512,2259.12679,134.6369
645.271,2100.72024,6228.52917,8392.28869,6409.31131,2250.84107,134.49405
645.486,2104.34405,6228.86726,8387.18869,6400.19226,2245.48869,134.375
645.7,2106.28214,6227.08155,8380.0506,6387.3875,2237.84583,134.08929
645.915,2110.19643,6227.40536,8373.71726,6376.6494,2230.37917,134.14643
646.13,2112.32976,6225.18631,8361.32679,6360.60179,2222.78869,134.16548
646.344,2114.3631,6225.3006,8352.18393,6348.0875,2214.98393,134.1131
646.559,2116.99167,6222.7625,8340.4744,6334.60179,2207.65536,133.88929
646.773,2119.42976,6221.08155,8330.60298,6321.60179,2199.8506,133.24167
646.988,2120.70595,6217.35298,8320.1506,6306.36845,2192.16012,132.90833
647.202,2121.74405,6215.13393,8310.69821,6293.73512,2185.68393,132.94167
647.417,2124.79167,6213.8006,8300.56488,6280.7256,2178.48393,132.55119
647.631,2128.14881,6213.31012,8294.58393,6269.83036,2172.42679,132.37976
647.846,2130.82024,6210.92917,8285.19821,6258.83512,2165.42202,132.39881
648.06,2134.15357,6208.64345,8278.23631,6248.93036,2158.86488,133.17976
648.275,2137.40119,6209.51964,8271.46488,6239.20179,2152.76964,133.48929
648.489,2140.90595,6209.35774,8267.54107,6232.59226,2146.7506,133.7131
648.703,2143.88214,6208.99583,8260.64107,6224.40179,2140.44107,133.90357
648.918,2146.39643,6206.07679,8253.2506,6213.5494,2133.36964,133.77976
649.132,2149.95357,6204.59583,8247.7125,6205.50655,2127.35536,133.97976
649.347,2153.40595,6204.11488,8239.13631,6194.95893,2120.88869,133.9131
649.561,2156.59167,6201.71012,8229.00298,6184.46845,2115.14107,134.34643
649.775,2160.23452,6203.01012,8225.70298,6177.72083,2109.94583,134.70833
649.99,2162.37262,6201.88631,8216.99345,6166.96369,2102.82679,134.06548
650.204,2165.8869,6203.70536,8210.05536,6157.80179,2096.40298,134.25595
650.418,2168.74405,6202.69583,8201.5744,6146.46369,2090.22202,134.36071
650.632,2172.14881,6201.91964,8198.80774,6138.78274,2085.62202,134.60833
650.847,2175.12976,6200.12917,8192.59821,6130.5256,2080.00298,134.5369
651.061,2178.75357,6201.28631,8187.8744,6120.81607,2073.75536,134.78929
651.275,2180.97738,6201.99583,8181.23155,6113.4875,2068.06964,135.10357
651.489,2185.61071,6205.31488,8178.76488,6109.90179,2063.08393,135.50357
651.703,2189.73452,6208.55774,8176.14583,6103.71131,2057.63155,135.16071
651.917,2192.65833,6209.74345,8172.16964,6097.8494,2053.06964,135.21786
652.132,2195.31548,6210.56726,8165.6506,6088.55893,2046.44107,135.33214
652.346,2198.75357,6211.28631,8161.99345,6080.07321,2040.76964,135.6131
652.56,2200.88214,6212.51488,8154.80298,6071.29226,2034.60774,135.075
652.774,2202.41071,6209.02917,8146.9744,6060.01131,2028.18393,134.75119
652.988,2205.77738,6208.5006,8142.48393,6051.85893,2022.91726,134.975
653.202,2207.85833,6204.65774,8133.46488,6038.54464,2015.93631,134.32738
653.416,2210.98214,6206.7006,8130.10298,6029.97798,2010.69345,134.66071
653.63,2213.29167,6207.01488,8124.74583,6020.28274,2005.04107,134.70833
653.844,2216.04405,6208.28155,8122.56488,6012.97321,1999.50774,134.59405
654.058,2218.99167,6211.29583,8121.38869,6007.00179,1994.20298,134.48929
654.272,2221.40119,6210.91964,8116.50298,5997.49226,1988.9125,134.60833
654.486,2225.4869,6214.71964,8114.12679,5991.00179,1984.2744,135.22262
654.7,2228.51548,6214.45298,8110.08869,5983.3494,1979.51726,134.97024
654.914,2231.24881,6213.8244,8102.48869,5974.93988,1973.19821,134.50357
655.128,2233.54405,6214.02917,8094.49345,5965.91607,1966.69821,134.03214
655.342,2237.23452,6216.84821,8089.79821,5957.57321,1960.96964,134.24643
655.556,2240.8631,6217.3625,8082.8125,5948.17321,1955.23631,134.73214
655.769,2245.30595,6217.38155,8078.9125,5939.38274,1949.8744,134.80833
655.983,2248.61071,6217.36726,8072.40298,5929.63512,1944.88393,135.03214
656.197,2252.77262,6218.9625,8067.43631,5920.60179,1940.3744,135.53214
656.411,2256.47738,6218.11488,8059.97917,5909.32083,1933.23155,135.80833
656.625,2260.24881,6219.0006,8054.22202,5900.18274,1927.6125,136.09405
656.839,2264.44881,6220.32917,8047.47917,5891.47798,1922.43155,136.10357
657.052,2268.3869,6221.02917,8042.15536,5882.69226,1917.7125,136.575
657.266,2272.25357,6223.55298,8038.64583,5874.50179,1912.09821,136.82262
657.48,2275.79643,6226.17679,8030.8744,5864.35893,1906.63631,136.96548
657.693,2281.025,6232.00536,8030.18393,5860.27321,1902.6506,138.27024
657.907,2283.9631,6231.1625,8021.02679,5851.8256,1897.22679,138.32262
658.121,2286.73929,6232.55774,8014.19821,5842.89702,1891.6506,138.56548
658.335,2289.99643,6233.24345,8008.00774,5836.00179,1886.64107,139.12738
658.548,2293.30119,6232.5625,8000.50774,5825.92083,1881.0506,139.29405
658.762,2296.30595,6232.06726,7994.43155,5817.90655,1874.6506,139.55595
658.975,2298.80595,6230.49583,7986.4506,5806.60179,1868.96488,140.07024
659.189,2302.46786,6230.68155,7981.08393,5798.77321,1863.66964,140.30833
659.403,2304.99167,6232.63869,7978.80774,5790.51607,1859.33631,140.7369
659.616,2309.66786,6236.40536,7978.1506,5784.87798,1853.93631,141.32738
659.83,2312.82024,6236.13393,7971.79821,5775.69702,1848.86964,141.69881
660.043,2314.42976,6237.5625,7968.36012,5769.16369,1843.90298,141.39405
660.257,2317.4869,6238.52917,7964.74583,5762.71131,1838.62202,142.02262
660.47,2321.02976,6240.73869,7962.16964,5755.88274,1833.60298,142.45119
660.684,2323.69643,6241.40536,7955.2125,5747.33988,1827.58393,142.94643
660.897,2327.52976,6244.86726,7953.61726,5742.17798,1823.43631,143.45119
661.111,2331.39167,6246.27202,7950.28869,5735.43512,1818.92202,143.69881
661.324,2334.19643,6247.6625,7948.00298,5728.03988,1814.40298,144.09405
661.537,2336.92976,6248.30536,7943.18869,5719.90179,1808.98869,144.54643
661.751,2341.21071,6251.54345,7941.50774,5714.43036,1804.84107,145.05595
661.964,2344.71548,6252.48155,7939.96012,5708.2875,1800.21726,145.40357
662.178,2347.95357,6254.09107,7936.64583,5701.84464,1795.91726,145.98929
662.391,2352.30595,6258.61488,7935.92679,5694.20179,1790.63631,146.24167
662.604,2357.1631,6260.20536,7935.42679,5688.30179,1785.71726,146.52738
662.818,2360.84881,6262.15298,7932.36012,5680.33988,1781.65536,146.98929
663.031,2364.72024,6266.6006,7930.20298,5674.33988,1777.46488,147.40357
663.244,2368.85357,6269.91488,7928.24583,5667.79702,1773.30298,147.48929
663.457,2372.23452,6270.17679,7923.04107,5660.11131,1768.02202,147.53214
663.671,2376.81071,6274.78155,7920.70298,5652.69226,1763.6744,148.79881
663.884,2381.025,6274.86726,7914.93155,5646.13988,1759.21726,149.32738
664.097,2384.34881,6277.11488,7911.44107,5639.15893,1755.8506,149.54167
664.31,2388.41071,6279.51012,7909.52679,5633.79226,1751.92202,149.77024
664.524,2392.8869,6280.27202,7905.53155,5626.53988,1747.80774,150.56071
664.737,2396.39643,6283.8006,7902.20774,5619.99702,1743.99821,150.67024
664.95,2398.8869,6281.49107,7896.44107,5611.7494,1739.26488,150.77024
665.163,2403.00119,6285.43869,7896.6125,5608.41131,1735.70298,151.19881
665.376,2407.1869,6288.07679,7894.03155,5602.58274,1731.82202,151.46071
665.589,2409.47262,6288.97202,7889.3744,5596.55417,1727.76964,151.99405
665.802,2412.19643,6290.54821,7884.62679,5589.15417,1722.69821,152.37976
666.015,2416.43929,6293.49583,7882.72679,5583.35417,1718.04583,152.49881
666.228,2420.425,6294.85774,7879.44583,5577.5494,1713.68869,152.90833
666.442,2423.93929,6297.66726,7877.50774,5571.42083,1709.13155,153.17024
666.655,2426.67262,6297.45298,7871.30298,5561.66369,1703.66964,153.03214
666.868,2429.81548,6297.50536,7866.34583,5555.83036,1699.7744,153.56071
667.081,2431.925,6296.93393,7857.85536,5546.1494,1695.36964,153.79405
667.293,2435.33452,6298.31488,7854.08869,5539.9494,1690.84107,154.19881
667.506,2438.75357,6299.71488,7851.04107,5534.41607,1687.28393,154.68929
667.719,2443.13452,6301.58631,7847.08869,5528.49702,1682.52679,155.45595
667.932,2447.35357,6305.32917,7846.64107,5524.5494,1678.65536,155.97976
668.145,2449.93452,6305.9244,7842.53631,5520.20655,1673.98869,156.21786
668.358,2453.49643,6307.97202,7841.6125,5513.78274,1669.14107,156.5369
668.571,2456.7631,6307.5625,7838.76488,5508.45417,1664.17917,157.07024
668.784,2460.57738,6310.17679,7837.88393,5502.93036,1660.3744,157.46548
668.997,2464.71548,6311.24345,7836.0125,5497.97798,1656.49345,158.12262
669.209,2467.91071,6309.45774,7831.80774,5491.17321,1651.71726,158.80357
669.422,2472.26786,6312.69583,7828.3506,5484.60655,1647.10774,159.39881
669.635,2473.47738,6309.61012,7821.72679,5475.0256,1641.96488,159.675
669.848,2475.64881,6308.9244,7817.26488,5468.3494,1637.29345,160.04643
670.061,2479.32976,6312.88155,7817.67917,5464.89702,1633.79821,160.87024
670.273,2483.41071,6313.83869,7815.06964,5460.00179,1630.13155,161.77976
670.486,2486.70119,6315.2006,7811.9125,5454.98274,1626.33155,162.59881
670.699,2489.08214,6315.09583,7807.94583,5448.28274,1621.90774,163.32262
670.911,2491.10119,6314.85298,7802.00298,5440.83988,1617.72679,164.11786
671.124,2494.4869,6317.60536,7801.83155,5437.3875,1614.34583,164.64167
671.337,2498.64881,6318.84345,7799.52202,5432.21607,1610.43155,165.46071
671.549,2502.32024,6322.81964,7798.63631,5426.9875,1606.98869,166.7131
671.762,2504.79643,6322.25774,7793.08869,5419.08274,1602.16012,167.475
671.975,2508.36786,6322.80536,7788.43631,5411.5494,1597.44583,168.375
672.187,2511.31548,6323.99107,7784.6506,5404.52083,1594.06964,169.30833
672.4,2513.66786,6322.71964,7777.78393,5397.28274,1590.50298,169.77024
672.612,2515.44405,6319.82917,7770.14107,5387.47321,1586.66488,169.94167
672.825,2517.70595,6319.64345,7762.4744,5380.75417,1583.25536,171.05595
673.037,2520.46786,6320.0006,7755.73631,5372.49226,1579.32202,172.01786
673.25,2522.25833,6318.44821,7748.48869,5363.95417,1574.4506,172.7369
673.462,2525.18214,6318.93869,7742.64107,5357.31131,1569.90774,172.85595
673.675,2527.125,6319.49583,7735.84583,5349.00655,1565.79821,173.20833
673.887,2528.60119,6318.48155,7730.03155,5341.4494,1561.76964,174.0131
674.1,2532.8869,6319.74821,7727.26488,5336.1256,1557.61726,175.02738
674.312,2536.57738,6319.87202,7724.83155,5328.63988,1553.00774,175.92262
674.525,2538.72976,6317.40536,7715.3125,5317.32083,1547.73155,176.0131
674.737,2541.54405,6317.03869,7709.24107,5309.99226,1542.92679,176.41786
674.949,2543.64881,6314.07679,7700.83155,5300.5875,1538.76488,177.12738
675.162,2546.49643,6314.5006,7693.00298,5292.3875,1534.48869,177.91786
675.374,2549.85833,6311.51488,7684.13155,5282.88274,1529.92202,178.47976
675.586,2552.15357,6307.8625,7676.10298,5273.29226,1525.26488,179.19405
675.799,2553.72976,6304.65774,7667.46488,5261.09702,1520.59345,179.76071
676.011,2555.5869,6302.21488,7660.00298,5252.9256,1515.64583,179.80833
676.223,2558.51071,6300.02917,7653.39821,5244.73988,1511.02202,180.18452
676.435,2558.9631,6294.94821,7644.36964,5234.8256,1505.66964,179.97976
676.648,2560.2631,6290.65774,7635.4125,5225.59226,1500.14583,180.42262
676.86,2561.74881,6287.77679,7628.69345,5217.0256,1494.65536,181.00357
677.072,2564.17262,6285.74821,7622.53631,5209.43512,1490.1125,182.35119
677.284,2566.225,6283.73393,7617.37917,5200.96369,1485.24107,182.54167
677.496,2567.3631,6280.28631,7608.46964,5191.69702,1479.63631,182.82262
677.709,2569.37262,6277.77202,7601.6506,5182.90655,1474.92202,183.475
677.921,2569.99643,6276.61964,7594.10298,5173.26845,1470.18393,183.99405
678.133,2572.125,6275.06726,7586.20774,5164.73512,1465.1125,184.84167
678.345,2574.18214,6271.81012,7577.80298,5154.55893,1460.80774,185.19881
678.557,2574.6631,6266.65774,7564.4506,5140.82083,1455.3506,185.50357
678.769,2573.10119,6259.48631,7549.7506,5127.49226,1449.37917,185.68929
678.981,2574.82024,6254.85298,7539.93631,5116.33512,1443.95536,186.4131
679.193,2574.70119,6249.01964,7529.76964,5103.59702,1438.89345,186.97024
679.405,2576.39167,6246.12917,7520.64583,5093.10655,1433.24107,187.45119
679.617,2576.35357,6242.78631,7512.52202,5082.91607,1428.23155,187.8369
679.829,2575.82024,6239.51012,7502.11726,5072.11131,1422.97917,188.27024
680.041,2575.74405,6234.01012,7490.13631,5059.46369,1417.25536,188.97024
680.253,2576.02024,6229.68155,7481.97917,5050.71607,1412.19821,189.18929
680.465,2577.33929,6223.05774,7471.1506,5040.79702,1407.37917,190.08929
680.677,2577.44881,6219.76726,7460.95536,5029.57798,1402.13631,190.58452
680.889,2578.37262,6215.4006,7450.16012,5018.57321,1397.26012,192.34167
681.101,2579.71548,6211.48155,7440.06488,5007.12083,1392.96488,193.09405
681.313,2580.54881,6206.51964,7428.09821,4994.76845,1387.4506,193.79405
681.525,2580.51071,6201.35298,7415.42679,4980.73036,1381.48393,193.375
681.736,2580.17738,6195.84345,7401.49821,4967.76845,1376.19821,193.93214
681.948,2581.09643,6192.09583,7389.61726,4955.49226,1371.6506,194.48452
682.16,2581.625,6186.24345,7377.00774,4943.29702,1366.35536,195.30357
682.372,2580.825,6176.64345,7359.6125,4928.54464,1360.96012,196.2131
682.584,2581.91071,6172.30536,7348.46488,4917.14464,1356.58393,196.73214
682.795,2580.81548,6164.45298,7332.29345,4904.36369,1350.23155,197.50357
683.007,2580.4869,6157.38155,7318.56488,4894.04464,1345.69345,198.14167
683.219,2581.97738,6151.63393,7307.35536,4883.46845,1341.57917,199.16548
683.43,2581.40595,6144.99107,7293.53631,4871.30179,1336.33155,199.77976
683.642,2582.525,6138.69107,7280.1744,4859.07321,1331.20298,200.2369
683.854,2580.58214,6129.91964,7264.94583,4845.25893,1325.37917,200.55119
684.065,2580.32024,6120.54821,7249.56488,4831.5256,1319.60298,200.8369
684.277,2579.07738,6108.86726,7234.10774,4817.44464,1314.61726,201.38452
684.489,2579.29643,6103.26726,7221.77917,4806.00179,1309.80774,201.94167
684.7,2579.53452,6096.55774,7208.10298,4793.34464,1304.66488,202.94643
684.912,2577.02024,6087.39107,7190.4125,4777.33036,1298.76488,202.95595
685.123,2575.46786,6078.48631,7175.73155,4763.46845,1293.6506,203.38452
685.335,2576.10595,6072.47202,7163.77917,4750.13512,1288.60774,203.44643
685.547,2573.34405,6063.23393,7147.38869,4735.9875,1283.08393,203.375
685.758,2571.58214,6053.6625,7133.62202,4721.47321,1278.54583,203.84167
685.97,2570.84405,6044.48631,7119.50774,4709.83036,1273.44107,204.72262
686.181,2570.5631,6036.11488,7106.66488,4697.13512,1268.02679,205.58929
686.393,2570.11071,6026.93393,7091.78869,4683.95893,1262.7744,206.15119
686.604,2568.04881,6017.02917,7073.03631,4669.83988,1256.96012,206.08452
686.815,2568.02976,6009.67679,7060.80298,4656.83988,1251.43631,206.66548
687.027,2565.54881,5997.56726,7044.48393,4641.63512,1245.4506,207.48929
