lambda,0,30,60,90,120,150
430.578,49.13273,6.28452,91.49613,215.32857,252.74613,60.57648
430.807,48.95179,6.06071999999999,93.1009,218.2381,255.79375,61.8003
431.036,48.66131,6.175,94.59613,220.26667,258.02708,62.63839
431.265,48.98988,6.18929,96.12946,223.41905,260.93661,63.97173
431.494,49.38036,6.74167,98.03899,227.19524,263.95566,65.85744
431.723,49.1375,6.94643000000001,99.17232,230.09524,266.64137,66.55744
431.951,49.43274,7.54643,100.81518,232.85238,269.48899,68.74316
432.18,49.22797,7.97499999999999,102.62946,235.34285,271.79375,69.87648
432.409,49.58036,8.91786,104.49137,237.95715,273.89375,71.04792
432.638,49.12798,9.14643,105.66756,240.34762,276.27946,71.66696
432.867,49.32797,9.61309,107.56755,243.1619,278.38422,73.40982
433.095,49.38989,9.90357999999999,109.38185,245.53334,280.58423,74.74316
433.324,49.31845,10.32262,111.1628,247.88095,283.19851,75.32887
433.553,49.51369,10.65119,112.48661,250.51429,285.48423,75.99078
433.782,49.34226,10.53214,113.64375,252.91428,287.35565,76.11934
434.01,49.7994,11.25595,115.90089,256.23333,290.22708,77.6003
434.239,49.82321,11.41785,117.19613,258.75238,292.91755,78.47648
434.468,49.39941,11.24167,118.86756,261.57619,295.02708,79.21935
434.696,49.46131,11.56071,120.73422,264.09523,297.10327,79.81458
434.925,49.43274,12.2369,122.56756,266.73333,299.66518,80.77172
435.154,49.28036,12.39405,123.91994,269.47143,301.88422,81.83839
435.382,48.7756,12.72262,124.77232,271.34762,302.88899,82.40506
435.611,48.78988,13.24643,126.27232,273.59047,304.21279,82.57172
435.839,49.08036,13.49881,127.71518,276.40953,306.48899,83.41935
436.068,48.72322,13.93215,129.24375,278.49048,307.50328,84.47173
436.297,48.15179,13.84167,130.21994,279.85715,309.04137,84.74316
436.525,48.05179,14.06548,131.85804,282.2381,311.1128,85.86221
436.754,47.35655,13.94167,133.22471,284.25715,312.35566,86.05745
436.982,47.22798,13.72262,134.16756,286.12857,313.56994,85.64792
437.211,46.98036,13.65595,135.77232,288.70953,315.35089,85.96697
437.439,47.19464,14.47024,137.77708,291.79524,317.33661,87.34315
437.668,47.02797,14.51785,138.8628,293.23809,318.63184,87.04315
437.896,46.84227,15.12262,140.44852,295.25715,320.23661,87.72887
438.125,46.06131,15.19404,141.87708,297.36666,321.68898,88.22886
438.353,45.72322,15.42739,143.30566,299.25239,323.32233,88.34792
438.582,45.47083,16.07976,144.97708,301.47142,325.44613,89.38125
438.81,45.3375,16.50833,146.28661,303.5,326.56518,90.12887
439.039,45.05654,16.93214,148.12946,305.34761,327.28422,90.39077
439.267,45.07083,17.58929,149.84851,307.79524,328.63661,90.54792
439.495,44.48035,17.87024,151.45803,310.06666,330.59851,91.19553
439.724,44.57083,17.99405,153.23899,312.70476,332.54613,91.55744
439.952,44.17083,18.49404,155.11041,314.8619,334.56041,91.91934
440.18,43.99465,18.66072,157.17709,317.76191,336.3509,92.65268
440.409,43.88989,18.94643,159.21994,320.4,338.31756,93.18602
440.637,43.38988,19.41786,160.88185,322.6,339.47947,93.50506
440.865,43.00893,19.41786,162.49614,325.68572,342.1128,93.4384
441.094,42.9375,19.90833,164.63898,328.4619,344.04613,94.19077
441.322,42.60417,20.29405,166.24375,330.96191,345.57471,94.62887
441.55,42.44226,21.33691,168.24375,334.28572,347.57947,95.69078
441.778,41.9375,21.76548,170.28185,337.6,349.89851,96.55744
442.007,41.31846,21.93215,172.4628,339.90477,352.52233,97.26697
442.235,41.03274,21.94167,174.73899,342.79524,354.78899,97.76221
442.463,40.4375,22.25596,176.65328,345.84762,357.13185,98.81935
442.691,40.10892,21.6369,178.47232,348.60476,359.3747,99.30982
442.92,40.05178,22.04642,180.97232,351.75714,361.98422,99.6622
443.148,39.73274,22.50357,183.43423,355.01429,364.33185,100.85744
443.376,39.56608,22.63691,185.41994,358.29048,366.64137,101.6384
443.604,38.7375,22.79405,187.4247,362.17143,368.89851,101.92887
443.832,39.10892,23.44642,190.32946,366.79047,373.02232,103.84791
444.06,39.18988,23.98928,193.01518,370.39524,377.11756,105.28125
444.288,39.32797,24.40357,195.30089,374.17619,379.70327,106.33839
444.516,39.11369,24.78928,197.71041,377.50476,382.65089,107.45268
444.745,39.45178,25.48928,200.44851,381.52857,385.94613,108.65268
444.973,39.4756,26.27977,202.62471,384.93334,389.84613,109.33363
445.201,39.55178,26.78928,205.59613,389.20476,393.14613,110.88601
445.429,39.47559,27.48452,208.37232,393.20476,396.72708,112.09553
445.657,39.08036,28.29405,211.57708,397.0619,399.76518,113.31458
445.885,39.16608,29.03215,214.66756,401.76191,403.3509,114.6003
446.113,39.22321,30.02738,218.21041,406.52381,407.02708,116.44315
446.341,39.4375,30.34167,220.97232,410.03333,410.35089,117.21934
446.569,39.47083,31.30833,224.50089,414.62857,414.04613,118.69554
446.797,39.4756,32.06548,226.97709,419.14762,417.24137,119.88125
447.025,39.41845,32.66548,229.73899,423.79048,420.99851,121.17649
447.253,39.61845,33.37976,233.36279,429.41428,425.5366,123.03839
447.481,39.58988,34.66072,236.84375,434.5,429.66994,124.30982
447.708,39.74226,35.69881,240.20089,439.50476,434.03185,126.60982
447.936,39.71369,36.59405,243.69137,444.66667,438.18423,127.95268
448.164,39.48512,37.98928,247.52946,450.01428,441.8747,129.51934
448.392,39.65655,39.19881,250.95327,454.33333,446.30803,131.1622
448.62,39.40893,40.0131,254.11518,458.94286,449.88423,132.45744
448.848,39.09464,40.98452,257.10565,464.28571,453.79851,133.8241
449.076,38.71369,41.93214,261.31518,470.14762,458.68422,135.1622
449.303,38.34226,42.87976,265.2009,475.57143,463.28899,136.95268
449.531,37.84702,43.39404,268.75327,480.90952,467.21279,138.55267
449.759,37.72321,44.16547,273.55803,487.28571,471.36518,140.7622
449.987,37.37084,45.26072,277.22471,492.65715,475.98423,142.04792
450.214,37.04226,46.08452,281.33422,498.6619,481.22232,144.30982
450.442,37.36131,47.07976,284.97232,504.10476,485.73185,145.98601
450.67,36.89941,47.875,289.08661,509.49524,490.57947,147.87649
450.898,36.8375,48.74167,292.91518,514.42858,494.47947,149.05744
451.125,36.41369,50.1131,297.89613,520.84762,500.26994,151.25268
451.353,36.50893,51.42262,302.11518,526.42381,505.08899,153.26696
451.581,36.33274,52.81786,306.98184,532.44762,509.96518,155.55744
451.808,35.69941,53.65119,311.32947,538.09524,514.73661,156.95744
452.036,35.26607,55.11785,316.14375,544.39523,519.61755,158.73839
452.264,35.32322,56.73691,320.91518,551.20476,524.74613,161.11459
452.491,35.26608,57.6512,325.54375,558.16191,529.29375,162.87173
452.719,35.70893,58.89881,330.85803,565.6,535.14613,165.1003
452.947,35.88036,60.09881,335.06756,571.49048,540.10804,166.39078
453.174,35.58989,61.22739,340.52471,579.05715,546.17471,168.69554
453.402,35.11845,62.19405,345.51518,585.44285,551.3747,170.26696
453.629,34.81845,63.00357,350.50089,591.54762,555.36517,171.9622
453.857,34.95179,64.80357,355.15804,597.80952,560.23185,173.7003
454.084,35.10417,66.29881,360.46756,605.09048,565.78423,175.46697
454.312,35.19464,67.87976,365.73422,612.57619,571.36518,177.31458
454.539,34.54702,69.075,369.88661,618.52381,576.75089,178.71935
454.767,34.5375,70.35119,375.00566,625.95238,582.38423,181.01935
454.994,34.74702,71.64167,379.77232,632.35238,586.93661,182.27649
455.222,34.56131,73.07976,384.70565,638.59047,591.46994,183.72887
455.449,34.38988,74.77976,389.39613,645.00476,595.92232,184.97649
455.677,34.44226,76.41786,394.9009,652.82381,602.28899,187.08601
455.904,34.63274,77.98452,400.40089,661.3619,608.07946,188.96696
456.131,34.67084,79.52262,406.45328,669.33334,614.62233,191.17173
456.359,34.37084,81.04167,412.02947,677.5381,620.5747,193.16697
456.586,34.57083,82.89881,417.99613,685.63333,627.46518,195.31934
456.814,34.58988,84.50357,423.65328,693.91429,634.16042,197.7622
457.041,34.08988,85.52738,428.51994,700.29524,638.69851,198.94315
457.268,34.03274,87.25119,433.3247,706.48095,643.19851,200.3003
457.496,33.31369,88.98928,438.00565,713.14285,648.40327,202.23839
457.723,32.91369,90.64167,444.47708,721.05714,654.38899,205.0003
457.95,32.92798,92.29881,449.24375,726.98572,658.59375,206.22411
458.178,32.72798,94.32262,454.52946,734.34762,663.89851,208.05268
458.405,32.76607,96.43214,460.60089,742.3,670.59851,210.20982
458.632,32.55178,97.49404,465.96279,748.78095,675.7747,211.70029
458.859,32.05655,99.26071,470.90089,756.04286,680.5747,213.11458
459.087,31.86607,100.94167,475.62946,762.08571,685.0128,213.97649
459.314,32.20893,102.93215,480.38661,768.43334,689.20328,215.18125
459.541,31.86131,104.90357,485.29137,773.99048,693.35566,215.69077
459.768,31.55179,107.28929,491.09137,781.46191,698.4747,217.18125
459.995,31.50893,109.15119,496.41042,788.82857,703.15566,218.78601
460.222,31.65178,110.89405,502.06756,796.94285,709.06518,220.5003
460.45,31.07083,112.93214,507.85327,804.71904,714.14613,221.51458
460.677,30.67083,114.74166,511.71994,808.96666,716.97946,221.54791
460.904,30.4375,116.05595,515.9247,814.26191,719.78423,222.03363
461.131,30.4756,117.47976,519.88185,818.70476,722.81756,221.65744
461.358,30.23274,119.68452,524.78184,824.16666,725.59375,222.13839
461.585,29.73274,121.2369,527.7628,826.61905,726.4128,221.03363
461.812,29.63273,123.60833,532.67708,832.55714,730.86994,221.70506
462.039,28.98036,125.74643,538.09614,839.60953,735.72709,222.41935
462.266,28.98988,127.45119,542.34851,844.40953,738.49375,222.20506
462.493,28.9756,129.09881,546.27709,848.7,741.45089,221.72411
462.72,28.43274,130.65119,549.83423,852.35238,743.12709,221.62887
462.947,28.20893,132.31309,553.93422,857.15238,745.94613,221.7622
463.174,27.73274,134.37977,558.24375,862.50477,749.04613,221.71459
463.401,27.49465,136.73215,563.0628,868.27143,752.72232,222.31459
463.628,27.52798,138.82738,567.68184,872.31429,755.49375,222.51934
463.855,27.4756,140.54643,571.5628,876.42857,758.40804,222.85744
464.082,27.07083,142.00357,576.54851,882.05714,761.77946,223.40982
464.309,27.00893,143.75596,581.34375,888.18572,765.54613,224.4003
464.536,26.83274,145.18929,585.15804,891.89048,767.3747,224.32411
464.763,26.42798,147.42262,590.28185,896.92381,771.56994,224.49077
464.99,25.95655,149.38929,594.07708,900.55714,773.5747,224.2003
465.217,25.76131,150.85595,598.12946,904.00952,775.78422,224.48601
465.443,24.95179,152.26072,602.54375,908.88572,778.09375,225.34792
465.67,24.15178,154.57024,606.28661,913.07143,780.17946,225.42411
465.897,23.73274,156.32738,609.93423,917.68572,782.02709,224.98125
466.124,23.43274,158.30834,613.39613,922.11429,783.86994,225.04792
466.351,23.56607,160.98452,619.44375,929.71428,788.69851,226.70506
466.577,23.17083,162.86548,624.71042,935.34286,791.34137,226.93363
466.804,23.42798,165.1131,630.38185,940.56667,794.54614,228.05744
467.031,23.38988,167.24167,636.41518,947.17619,798.22708,228.86697
467.258,23.20893,169.375,641.55327,953.02857,801.56994,229.91934
467.484,22.77083,171.475,647.4866,960.04285,806.26518,230.39077
467.711,22.62797,173.67976,652.86756,965.10952,809.69851,230.96696
467.938,22.48512,175.26548,657.32946,969.24286,811.34613,230.81935
468.165,21.95655,176.88928,662.00089,973.83809,813.09375,230.82411
468.391,21.70893,178.7131,667.34375,979.97619,816.40804,231.55744
468.618,20.96131,181.25595,673.31042,986.53333,819.93661,232.06696
468.844,21.10416,184.18928,679.53898,992.67142,824.04613,232.89553
469.071,20.78988,186.48928,684.25327,997.25238,826.34136,233.25744
469.298,20.64226,189.0369,689.94375,1004.56666,831.14613,234.43363
469.524,20.69465,191.36072,695.86756,1012.05715,835.21756,235.56697
469.751,20.40893,194.04167,702.51042,1019.3381,839.39851,236.65268
469.977,19.98988,196.71786,708.86756,1026.79047,843.70327,237.29077
470.204,20.15655,199.875,715.70566,1034.16191,848.86994,237.72887
470.431,20.04226,202.53691,722.63423,1042.49048,854.00328,238.2003
470.657,19.83274,205.68929,730.10566,1050.32381,860.04137,240.20506
470.884,19.58512,208.26072,737.5009,1058.01429,865.24614,241.33364
471.11,19.42321,211.04643,743.88661,1065.10476,869.38423,241.89077
471.337,19.3375,213.9369,750.32946,1073.05714,874.18898,242.94315
471.563,18.78512,216.21785,755.8866,1080.33809,878.18898,243.03363
471.79,18.27559,219.51309,762.89137,1087.98095,883.50327,244.10029
472.016,17.68988,222.84167,770.47232,1097.20953,889.49375,245.37649
472.242,18.31369,226.80834,779.41994,1107.16667,896.40804,246.81935
472.469,18.12797,230.22262,787.9628,1117.22381,902.79851,248.04315
472.695,18.22321,234.13214,797.13422,1128.05714,910.67946,249.77172
472.922,18.65179,238.275,805.95804,1138.85715,917.70328,251.43363
473.148,18.85655,241.91309,814.01041,1148.10476,923.68899,252.7003
473.374,19.16607,245.58452,822.64375,1159.27143,930.65089,254.23363
473.601,18.67083,249.15595,831.17232,1170.27142,937.41279,255.37172
473.827,18.58988,253.26072,841.77233,1182.88572,946.13661,257.40983
474.053,18.21369,256.65119,850.30566,1191.31905,951.57947,257.77173
474.28,17.9994,261.08928,860.16756,1202.01905,958.52708,259.29553
474.506,18.15179,264.82262,870.14851,1212.77143,965.3128,260.64316
474.732,18.4613,268.77023,879.23422,1223.59523,971.91279,262.29077
474.959,18.35654,273.01309,889.60565,1236.60952,979.91279,264.20029
475.185,18.38036,277.06072,900.14852,1248.98096,988.27947,266.35744
475.411,18.60417,281.58929,911.48661,1262.39048,996.64137,267.94316
475.637,18.5375,286.37023,922.64851,1276.01428,1006.0366,269.78125
475.864,18.05655,290.28928,933.84375,1289.03333,1014.98422,271.70506
476.09,18.05655,295.23691,945.03899,1301.74762,1023.33661,273.36697
476.316,18.00893,299.83214,956.4866,1314.21428,1031.16518,274.9622
476.542,18.32798,304.175,967.33423,1327.39048,1039.59851,277.00982
476.768,18.38036,308.54167,978.15328,1340.35238,1047.88423,278.55268
476.994,18.01369,313.68452,990.91041,1355.4,1057.08422,281.42887
477.221,18.42797,319.11785,1003.75327,1369.93809,1066.32708,283.67648
477.447,18.16131,323.79405,1014.85804,1382.20476,1073.7128,285.9003
477.673,18.10893,328.83214,1026.81042,1396.51905,1082.75089,287.92887
477.899,17.61369,334.11785,1040.05803,1410.94762,1092.16518,289.80982
478.125,17.79465,339.78453,1053.78661,1425.68572,1102.56518,292.43364
478.351,17.71369,344.75119,1066.96756,1439.68095,1111.18422,294.47172
478.577,17.38988,349.44166,1078.41994,1453.17619,1119.25089,295.6241
478.803,17.30893,355.10357,1092.40089,1470.76666,1130.50803,298.15744
479.029,17.01845,360.43691,1106.46756,1487.28095,1140.96994,300.22411
479.255,16.74226,365.98452,1119.55327,1502.76666,1150.81279,301.86696
479.481,16.29464,372.57023,1134.89613,1521.05714,1162.88898,304.21934
479.707,16.98036,379.19881,1150.25804,1539.51429,1174.86042,307.48125
479.933,17.2994,385.99881,1164.59613,1556.72857,1185.97946,310.23363
480.159,17.78036,392.42262,1179.03423,1573.92381,1196.3128,313.02411
480.385,18.1613,398.775,1194.36755,1591.19523,1206.8366,315.90505
480.611,18.48512,405.68929,1209.41994,1609.03334,1217.90328,318.28125
480.837,18.4994,411.36071,1224.70565,1625.99524,1229.58899,321.31934
481.063,18.99941,418.95596,1241.21994,1645.39524,1242.69375,325.10506
481.288,18.67083,425.79404,1255.97708,1662.53333,1253.90803,327.14791
481.514,18.95655,432.65596,1272.24375,1681.04286,1265.78899,329.26697
481.74,19.00417,438.77024,1285.56756,1697.03333,1275.61756,330.75268
481.966,19.10417,445.77024,1301.62947,1715.9381,1287.86518,333.42887
482.192,19.49464,453.1131,1318.60566,1736.59048,1300.10804,335.74792
482.418,19.43273,459.89404,1335.56756,1755.52857,1312.56517,338.31458
482.643,19.64226,467.675,1352.77709,1775.81429,1325.23185,341.40506
482.869,19.80417,474.88453,1368.77232,1794.41429,1336.19851,343.85744
483.095,20.35179,482.14643,1384.3628,1812.93334,1347.72709,346.16221
483.321,21.12798,490.99405,1404.07708,1834.85714,1361.65565,349.39554
483.547,21.73274,499.08929,1422.95327,1855.10952,1374.78899,352.67173
483.772,22.05178,506.5988,1440.50565,1875.89047,1387.50327,355.46696
483.998,22.49941,515.0131,1458.91518,1897.27619,1401.52709,358.65744
484.224,22.97559,522.39405,1474.90089,1915.57619,1412.23661,360.52887
484.449,22.91845,529.675,1492.8247,1933.58571,1424.06041,362.33363
484.675,23.35655,537.70834,1511.90566,1952.96191,1436.82232,364.50506
484.901,23.08512,545.91786,1530.78185,1974.67143,1450.67471,366.79554
485.126,23.51369,554.49881,1549.50089,1994.93333,1463.49375,369.58601
485.352,23.92797,562.51309,1567.56279,2013.74285,1474.79375,371.90029
485.578,24.22797,571.37023,1585.44851,2034.53333,1486.82708,373.63839
485.803,24.05179,579.15119,1602.81994,2053.07143,1497.88899,374.57173
486.029,25.05654,587.7369,1622.31994,2075.05238,1509.95089,376.70982
486.254,25.36607,596.72738,1642.19137,2097.23809,1522.40803,379.79077
486.48,26.04703,605.82738,1662.71042,2119.86191,1536.27947,382.59554
486.705,26.09464,614.24643,1680.84375,2140.9,1547.70327,384.39077
486.931,26.0613,622.5369,1700.4866,2162.11428,1560.93184,386.70029
487.156,26.21845,631.35119,1720.00565,2183.53809,1573.34613,388.72411
487.382,26.85179,639.275,1736.82471,2201.7381,1584.22233,390.08125
487.607,26.9375,648.25596,1756.78661,2223.7381,1596.63185,392.52887
487.833,27.18988,658.28452,1777.44375,2246.61428,1610.84137,395.27648
488.058,27.54703,666.75119,1795.79613,2265.44762,1621.7128,397.54792
488.284,27.76131,675.52738,1814.70566,2286.56667,1633.09851,399.33839
488.509,28.2756,684.69405,1834.43423,2306.84286,1644.99851,400.81935
488.735,28.65655,692.81786,1851.5628,2324.83809,1655.24137,402.57173
488.96,28.66607,701.61785,1871.53899,2344.58095,1666.50327,404.73363
489.186,29.13274,710.56072,1889.44851,2365.06191,1677.61756,406.0384
489.411,29.45655,718.90833,1906.7247,2384.86667,1687.92232,407.66696
489.636,30.13274,727.75595,1925.17708,2403.16191,1697.8128,409.08125
489.862,30.21845,735.59881,1941.51518,2421.04286,1706.70327,409.00982
490.087,30.76607,744.66547,1960.60089,2441.00476,1717.99375,410.19553
490.312,31.41846,754.00834,1980.14375,2460.57143,1728.3509,411.62411
490.538,32.24703,763.2131,2000.14375,2482.72381,1740.28423,412.72887
490.763,32.31846,772.57977,2019.73423,2501.92381,1751.20328,414.98602
490.988,33.12321,781.75119,2036.69613,2519.79048,1761.12232,415.94315
491.213,33.54226,791.20357,2054.58184,2537.98095,1770.11756,416.95744
491.439,34.24703,799.275,2071.17233,2554.57143,1779.13661,417.85268
491.664,34.89941,808.10834,2086.70566,2569.91905,1786.96042,418.42411
491.889,35.28989,815.84167,2101.89137,2584.63334,1794.64137,418.58125
492.114,35.56131,824.38452,2119.40565,2602.57143,1802.91756,418.96696
492.34,36.33274,833.01786,2136.04851,2618.25714,1811.4747,418.87649
492.565,37.03274,841.11786,2151.94375,2632.57619,1818.39375,419.34316
492.79,37.78036,849.3369,2167.34851,2648.72857,1826.44613,419.45744
493.015,38.35654,857.05119,2181.22946,2661.87143,1832.64613,419.35268
493.24,38.62798,864.43215,2194.75328,2674.6381,1837.79851,419.47173
493.465,39.06607,873.20357,2211.19136,2690.19523,1845.14613,419.5622
493.69,40.1375,881.38453,2225.02471,2703.36191,1851.88899,419.21459
493.915,40.47084,888.84643,2239.51994,2714.07143,1856.84614,418.46697
494.141,40.8375,896.87023,2255.24851,2727.37619,1862.84136,418.20982
494.366,41.35179,903.8131,2268.56756,2738.99048,1868.03661,417.77649
494.591,42.34226,912.20833,2283.45327,2751.73333,1874.6747,417.82887
494.816,42.84226,920.20357,2296.89137,2764.3619,1879.84137,417.70982
495.041,44.04702,926.96071,2309.67708,2775.03809,1884.57946,417.93839
495.266,44.6375,934.38453,2321.30566,2784.55715,1887.44137,417.87649
495.491,45.17083,941.25595,2332.77232,2794.72381,1891.42232,415.99077
495.716,45.35655,947.83691,2344.84375,2803.67619,1894.50327,414.49077
495.941,46.12321,953.90357,2356.0247,2812.39524,1897.40803,413.66696
496.166,46.7137,961.27024,2368.24852,2823.34286,1900.33661,412.9384
496.391,47.6375,968.26071,2380.41994,2833.43333,1903.77946,411.74791
496.616,48.92797,976.175,2392.55803,2844.48571,1906.91755,411.60505
496.84,49.97084,984.475,2405.81042,2854.55238,1911.76994,411.27649
497.065,50.99465,991.37977,2417.02471,2864.47619,1914.03661,410.18125
497.29,51.8756,999.02262,2428.75328,2875.35715,1917.44614,408.62887
497.515,52.44702,1006.04166,2439.95327,2883.72857,1919.38422,407.00029
497.74,53.30893,1013.91785,2453.51518,2894.24762,1922.56994,405.98601
497.965,54.26131,1021.56548,2464.05328,2903.01429,1925.02709,404.51459
498.19,55.54702,1028.48928,2475.73899,2911.67619,1927.40327,403.46696
498.414,56.20417,1034.77024,2487.01518,2920.58095,1929.74137,402.34315
498.639,57.56131,1042.84166,2498.53899,2932.15714,1932.83184,401.66696
498.864,58.80893,1049.89881,2508.92471,2941.40953,1935.4509,400.33363
499.089,59.87083,1057.51785,2519.11041,2949.7,1938.19375,399.13363
499.314,60.76607,1064.63214,2530.44375,2959.58572,1939.93185,398.02411
499.538,61.64227,1070.93691,2542.31994,2968.02381,1942.10804,396.06697
499.763,62.19464,1078.54643,2552.99613,2977.03333,1944.9747,394.23839
499.988,63.09464,1085.65595,2563.85328,2984.40953,1947.73661,393.14316
500.212,64.30893,1092.73691,2575.77709,2993.59048,1950.36518,392.51935
500.437,65.82322,1100.69405,2588.93899,3004.38572,1953.91756,391.91935
500.662,66.61846,1108.81786,2601.06756,3013.0381,1956.75566,390.76221
500.886,67.91845,1116.075,2613.17709,3020.28095,1960.0509,389.5384
501.111,69.1994,1123.36547,2624.91994,3028.82857,1962.5366,388.40029
501.336,70.29464,1131.05119,2637.10089,3038.29524,1965.69375,386.80982
501.56,71.4756,1137.45596,2646.1628,3045.77619,1966.48899,385.70506
501.785,72.31845,1144.70357,2656.90565,3053.31904,1969.02708,384.44315
502.01,73.70893,1151.58453,2667.25328,3060.78572,1970.83661,383.4384
502.234,74.68036,1159.13214,2678.45804,3069.52381,1973.67947,382.20982
502.459,75.82321,1166.29404,2689.25327,3077.7,1975.59375,380.6241
502.683,77.36131,1173.02262,2700.57708,3084.54285,1977.62708,379.71934
502.908,78.87083,1180.68929,2711.02946,3094.13333,1980.30804,378.55744
503.132,80.48512,1189.80834,2724.68661,3105.91905,1984.26518,377.74316
503.357,81.82321,1196.26548,2734.5628,3113.64286,1986.96518,376.20982
503.581,83.16607,1203.79881,2746.12946,3121.67143,1988.99851,375.1622
503.806,84.3375,1211.15119,2758.25328,3130.96191,1991.20804,374.02411
504.03,85.53274,1218.69405,2769.90566,3139.81429,1993.83661,372.94792
504.255,86.98512,1226.79405,2780.4009,3147.63334,1995.58899,371.97173
504.479,88.37559,1234.70833,2794.44375,3159.23809,1998.66994,370.76696
504.703,89.76131,1243.08452,2806.87708,3169.82381,2002.01279,369.81934
504.928,91.58512,1251.92262,2819.37232,3179.79048,2005.83661,368.88601
505.152,93.04702,1260.19881,2831.34851,3188.92857,2008.67946,367.45744
505.377,94.71369,1267.8369,2843.26756,3199.0619,2012.01279,365.88601
505.601,96.22321,1276.39404,2854.33422,3208.30476,2014.16517,364.43839
505.825,98.04703,1285.375,2866.9628,3218.70477,2017.74614,363.44316
506.05,99.68988,1293.73214,2879.7866,3228.08571,2020.48422,362.47172
506.274,100.98512,1302.47024,2892.67709,3239.35714,2023.54613,361.33839
506.498,102.51369,1310.87976,2905.8866,3249.56666,2026.10803,360.22887
506.723,104.07083,1320.21785,2920.21041,3259.70952,2029.32708,359.52887
506.947,105.60893,1329.36547,2933.63422,3269.89047,2032.55089,358.55744
507.171,107.28511,1338.84166,2945.38184,3279.80952,2036.07946,357.71458
507.395,108.82798,1348.90834,2960.3247,3293.19048,2040.8128,356.4622
507.62,109.97083,1358.58452,2974.57708,3303.84762,2044.08422,355.1241
507.844,111.92322,1367.54167,2988.24375,3313.37143,2047.33185,354.17173
508.068,113.68512,1378.04166,3006.00089,3326.20952,2051.46994,353.64315
508.292,115.37084,1388.46548,3022.20566,3339.3381,2056.06518,352.41459
508.516,117.14703,1398.54643,3037.26756,3350.62857,2059.02709,351.01935
508.741,119.23274,1408.72738,3053.87708,3363.41428,2063.44613,350.37172
508.965,121.38035,1419.31785,3069.51994,3376.73809,2067.75565,349.84791
509.189,122.83274,1429.96548,3084.21042,3387.0,2071.49375,349.01935
509.413,124.8756,1440.375,3101.44852,3401.14762,2076.12233,348.34316
509.637,126.5994,1449.94643,3116.48661,3412.11905,2079.23184,347.41458
509.861,128.54226,1459.94643,3131.14375,3424.80953,2082.88423,346.62411
510.085,130.54702,1470.57976,3146.51041,3436.37619,2086.68899,345.96696
510.309,132.07559,1480.63214,3162.10565,3449.32381,2091.16994,344.73839
510.533,133.79464,1490.98928,3179.84851,3463.92381,2096.20327,344.18601
510.757,135.85655,1501.40833,3195.4247,3475.87619,2100.33184,343.51458
510.981,138.40893,1511.775,3212.38185,3488.36191,2105.78423,342.32411
511.205,141.12322,1523.52262,3230.08661,3502.72381,2111.2128,341.71935
511.429,142.86131,1533.38929,3247.01994,3517.48572,2116.56994,340.35268
511.653,145.3375,1544.74166,3264.21994,3532.7,2122.06041,339.70029
511.877,147.61845,1555.40833,3282.67232,3547.04762,2127.29851,338.82411
512.101,150.09941,1566.47977,3299.93899,3559.92381,2131.78899,338.30506
512.325,152.18036,1577.08929,3316.97232,3573.80476,2136.9128,337.20506
512.549,154.26607,1588.59881,3333.91042,3588.16667,2142.23661,336.13363
512.773,156.31369,1599.69405,3350.21042,3601.38572,2146.43661,335.65744
512.997,158.67083,1610.62738,3366.51518,3613.21905,2150.7747,335.0622
513.221,161.25655,1622.375,3384.69137,3629.29524,2157.44137,335.24316
513.445,163.33274,1633.48453,3399.0628,3640.22857,2160.66518,334.08125
513.668,165.36607,1644.48928,3416.99137,3654.68571,2165.98899,332.77172
513.892,168.32798,1655.84643,3434.28184,3669.95238,2171.13661,332.02411
514.116,170.9375,1666.84167,3451.57708,3682.9,2175.78899,330.73839
514.34,173.26607,1678.4369,3470.75327,3698.35714,2181.55565,329.89553
514.564,175.79465,1690.79881,3489.93423,3712.77619,2187.19852,329.06221
514.787,178.57083,1703.4369,3510.17232,3729.18095,2193.49375,328.40982
515.011,181.48988,1716.23691,3529.75804,3745.37619,2198.99375,327.47649
515.235,183.96607,1728.86547,3546.88184,3758.78095,2203.34613,326.64315
515.459,185.8994,1741.33214,3565.50089,3774.81904,2209.30803,325.55744
515.682,188.52322,1754.62738,3585.64375,3791.04762,2214.84137,325.05268
515.906,190.68988,1765.84166,3603.34375,3804.61428,2220.04136,324.10029
516.13,193.64702,1778.64643,3622.9628,3819.65714,2224.69375,323.59553
516.353,196.60416,1790.31309,3641.35803,3834.03809,2228.96041,322.37649
516.577,199.40893,1803.23214,3660.69137,3850.76191,2234.99851,321.92411
516.801,202.39941,1816.27976,3681.14851,3867.66667,2241.25089,321.24316
517.024,205.85654,1829.42262,3702.01041,3883.94762,2246.27946,320.90506
517.248,208.58512,1841.79881,3721.69613,3898.10476,2250.92232,320.00982
517.472,211.82321,1855.33214,3741.40565,3913.51905,2256.16042,318.71458
517.695,214.71369,1869.46072,3761.9247,3931.06667,2261.81756,318.36697
517.919,217.60417,1883.63215,3782.57232,3945.71905,2266.90804,316.82411
518.142,220.97083,1896.99405,3805.01518,3963.93333,2274.4747,315.9003
518.366,223.76607,1910.16548,3824.48185,3979.1381,2279.84137,315.30982
518.589,226.5375,1924.55119,3844.93899,3994.86191,2285.99375,314.50982
518.813,229.60417,1938.37976,3864.10089,4010.32857,2290.74137,313.51458
