lambda,0,30,60,90,120,150
531.084,782.11071,863.7,4230.25327,8039.2631,7913.89137,4218.10923
531.306,777.54881,872.17143,4252.08185,8062.31548,7923.71042,4213.94256
531.529,773.30595,880.73333,4272.70089,8084.75357,7934.01042,4210.65685
531.752,768.71548,889.24286,4293.70565,8105.71071,7942.77232,4207.67589
531.974,764.04405,897.60952,4315.05327,8125.81548,7949.2628,4203.44256
532.197,759.12024,905.3,4334.49137,8143.02024,7954.73423,4197.89494
532.42,754.225,912.8,4353.1247,8157.31548,7957.04375,4189.6378
532.642,749.06786,920.82381,4372.83899,8172.925,7960.21994,4184.16637
532.865,744.65357,928.93333,4393.6247,8190.50119,7966.49613,4177.71399
533.087,740.01548,936.65714,4410.90565,8203.29167,7965.40089,4169.72827
533.31,734.90119,944.37143,4427.81994,8215.61548,7968.25804,4162.20923
533.533,730.57262,952.83333,4448.18661,8236.16786,7976.09613,4156.25685
533.755,725.65833,961.35714,4465.76756,8251.24881,7977.47232,4148.16161
533.978,720.81548,970.21905,4483.42946,8264.23452,7979.00089,4140.51399
534.2,715.39167,976.38571,4498.81518,8273.4869,7977.59137,4129.64256
534.423,710.5869,984.49524,4516.39137,8285.31548,7976.34375,4119.40923
534.645,705.3869,991.82381,4532.44851,8297.25357,7975.11518,4109.83304
534.868,700.44405,999.59048,4548.69137,8307.42976,7975.7247,4100.14256
535.09,695.25833,1007.17619,4563.67708,8316.65357,7972.36756,4089.19018
535.312,690.19643,1014.77143,4579.47708,8326.84881,7971.06756,4079.59018
535.535,684.72024,1021.6,4594.34375,8337.53929,7968.43899,4069.84732
535.757,679.18214,1029.37143,4608.23423,8343.62024,7962.94375,4059.07589
535.98,674.76786,1037.39524,4626.39137,8354.07738,7960.85327,4049.56637
536.202,669.71071,1044.98571,4641.97232,8360.45357,7955.8628,4036.5378
536.424,664.80595,1052.9,4658.01518,8369.3631,7952.69137,4025.57589
536.647,659.82024,1060.26667,4672.01042,8374.13452,7948.34375,4012.83304
536.869,654.81548,1068.21429,4687.72946,8383.45833,7944.27232,4001.15685
537.091,650.3869,1077.44762,4704.17708,8395.15357,7943.28185,3992.08065
537.314,644.85357,1084.8619,4715.80089,8401.30119,7936.15804,3979.41875
537.536,639.60595,1092.30952,4727.3247,8406.31071,7928.51994,3966.66161
537.758,634.12024,1100.43333,4743.69137,8416.11548,7928.05327,3956.29494
537.981,630.025,1108.49524,4759.83899,8427.96786,7925.91994,3946.65208
538.203,624.4869,1116.02381,4773.42946,8431.74405,7917.8628,3934.84256
538.425,619.62976,1124.42381,4788.60565,8440.58214,7916.16756,3924.05208
538.647,614.72024,1131.81429,4800.04375,8447.00595,7910.3628,3910.98542
538.869,610.49167,1141.30952,4816.08185,8456.23452,7906.56756,3900.98542
539.092,605.79167,1148.92857,4829.3628,8464.39167,7900.25327,3889.98542
539.314,601.45357,1156.96667,4842.15327,8467.52976,7893.76756,3878.15208
539.536,596.7869,1165.3619,4855.12946,8471.53929,7886.58185,3866.40923
539.758,591.93452,1173.22381,4869.22946,8476.60119,7882.37232,3855.71875
539.98,587.78214,1181.73333,4882.75804,8483.26786,7876.66756,3844.18542
540.202,583.59167,1190.26667,4896.72946,8487.8631,7869.87708,3832.6378
540.424,579.70595,1198.50952,4912.41994,8497.94881,7867.05327,3821.92351
540.647,575.00119,1206.34286,4924.99137,8499.63929,7857.54851,3809.25685
540.869,570.76786,1213.98571,4938.05327,8505.925,7851.37232,3798.34256
541.091,566.05357,1221.52381,4951.17232,8511.05833,7844.81994,3786.59494
541.313,562.09643,1229.18095,4964.28185,8517.72976,7836.24375,3775.34256
541.535,558.19167,1237.24286,4977.37708,8521.00119,7829.65804,3763.82827
541.757,553.57738,1244.1,4989.41994,8522.925,7819.62946,3750.61875
541.979,549.84405,1252.7381,5004.73899,8530.19167,7816.69137,3741.02351
542.201,545.76786,1261.31429,5019.52946,8536.51071,7811.44851,3730.14732
542.423,541.64405,1268.54762,5030.48661,8538.58214,7801.04851,3717.70446
542.645,537.18214,1277.19524,5044.58661,8544.99643,7793.91994,3705.55685
542.867,533.85357,1285.69524,5057.88661,8551.7869,7786.98661,3694.45685
543.088,530.45833,1294.14286,5073.17708,8557.21071,7780.81994,3684.57589
543.31,526.99643,1301.91429,5088.93899,8561.29167,7773.66756,3674.57589
543.532,523.225,1309.64762,5100.57708,8564.91071,7766.49613,3661.91875
543.754,519.2869,1317.53333,5116.27232,8571.61071,7763.24375,3651.16637
543.976,515.53452,1326.51905,5132.33423,8580.85833,7759.45804,3642.59018
544.198,511.84405,1334.07619,5145.83899,8587.65357,7753.10565,3632.32351
544.42,508.67262,1342.62857,5159.07232,8594.73929,7747.49613,3621.48065
544.641,504.68214,1350.88571,5173.65804,8601.92024,7742.84851,3611.12351
544.863,501.17738,1359.70952,5189.22946,8611.25357,7739.30565,3601.75685
545.085,497.68214,1368.30476,5203.50565,8619.025,7735.95804,3592.42351
545.307,494.13452,1377.34762,5217.90089,8629.38214,7734.28661,3582.58542
545.529,491.0869,1386.8619,5236.69613,8640.34881,7732.20565,3574.69494
545.75,488.30119,1396.38571,5252.28661,8649.85833,7729.01994,3565.57113
545.972,485.04405,1406.17143,5269.82946,8659.47738,7727.8628,3557.46161
546.194,481.03452,1415.56667,5284.53423,8669.72024,7723.51042,3548.57589
546.415,478.35357,1425.39524,5303.72946,8682.85833,7724.43899,3541.41399
546.637,475.08214,1434.11429,5320.58185,8692.47738,7722.1247,3532.84256
546.859,472.45833,1443.91905,5340.20565,8704.9631,7722.07708,3526.10923
547.08,469.625,1454.0381,5358.6247,8715.82024,7722.3247,3518.31399
547.302,466.8869,1463.14762,5374.43899,8726.825,7721.26756,3509.87113
547.524,463.25357,1472.47143,5390.92946,8735.39643,7718.57232,3500.93304
547.745,460.34881,1481.56667,5408.55327,8748.51548,7716.69613,3492.56161
547.967,457.10595,1492.2381,5426.05804,8762.41071,7718.30089,3485.37589
548.189,454.04881,1502.9619,5447.20089,8778.16786,7720.64375,3479.9997
548.41,451.67262,1513.34762,5464.37708,8792.03452,7721.44851,3473.1378
548.632,448.74405,1523.30952,5483.59137,8804.52024,7720.73899,3465.27589
548.853,446.95833,1535.14762,5507.7628,8823.73929,7727.31042,3460.86161
549.075,444.22976,1546.22857,5528.79613,8837.95833,7729.15804,3453.57113
549.296,442.425,1557.25714,5548.25804,8852.14405,7730.03423,3447.59494
549.518,439.77738,1568.02381,5567.8628,8865.97738,7731.54851,3441.12827
549.739,437.225,1578.70952,5586.49613,8877.12024,7730.37708,3433.52827
549.961,434.77738,1589.35238,5605.99137,8891.93929,7732.53899,3427.23304
550.182,431.94881,1599.83333,5622.16756,8901.49643,7732.20565,3418.98542
550.403,429.97738,1611.04762,5641.57232,8915.71071,7735.15327,3412.89494
550.625,427.66786,1621.71905,5660.05804,8928.73929,7735.91994,3405.82351
550.846,425.725,1632.28571,5682.78185,8945.77738,7740.82946,3399.97113
551.068,422.97262,1643.10952,5702.29613,8960.0631,7741.33899,3392.72351
551.289,421.32976,1655.1381,5724.25804,8976.34881,7743.71042,3386.45208
551.51,418.17262,1664.88095,5741.5247,8989.39167,7742.60089,3377.37589
551.732,415.48214,1675.41429,5760.15327,9004.69167,7743.1247,3369.50923
551.953,413.29167,1687.69524,5784.33423,9022.87738,7748.4628,3365.28065
552.174,411.37262,1699.31429,5806.84375,9042.21548,7754.86756,3359.85685
552.396,409.07738,1711.1619,5829.77232,9060.28214,7759.98185,3354.24732
552.617,407.44881,1723.00952,5854.49137,9080.63929,7765.29137,3349.0997
552.838,405.99643,1733.95714,5875.74375,9097.52976,7767.90565,3342.77589
553.059,403.725,1747.17619,5900.01994,9115.57738,7773.52946,3337.50446
553.281,402.61548,1760.31429,5924.33423,9137.51548,7781.8628,3333.76637
553.502,400.3631,1772.12381,5944.58185,9152.75833,7782.61518,3326.67589
553.723,398.6631,1784.3,5967.94851,9174.96786,7788.37708,3322.77589
553.944,395.99167,1796.72857,5991.68661,9193.36786,7794.21518,3317.00446
554.166,394.12976,1809.0619,6014.44375,9210.47738,7800.39613,3311.20446
554.387,392.20595,1821.95238,6040.8247,9232.66786,7808.39613,3307.40923
554.608,390.79643,1835.42857,6066.77232,9253.27738,7815.18185,3303.28065
554.829,389.64405,1849.40476,6095.68185,9278.7631,7825.1628,3300.16637
555.05,388.03929,1861.92857,6120.90089,9301.38214,7831.81994,3294.31875
555.271,386.25357,1875.16667,6147.57232,9325.73452,7842.01994,3291.56637
555.492,385.27738,1888.79524,6171.71994,9347.3631,7850.26756,3287.69494
555.713,384.0869,1902.89524,6198.48185,9371.28214,7862.2247,3285.38065
555.934,382.58214,1915.83333,6224.14851,9394.67738,7870.86756,3281.90446
556.155,382.02024,1930.55714,6251.9628,9419.55833,7882.80565,3279.43304
556.376,381.09643,1944.72381,6281.2247,9445.71548,7896.01518,3276.74256
556.597,379.81548,1958.24762,6306.01518,9468.34881,7903.67708,3271.99494
556.818,378.72976,1972.81905,6334.02946,9493.13929,7914.75804,3269.74732
557.039,378.0631,1987.64286,6358.80089,9514.34881,7923.18185,3265.60923
557.26,376.66786,2001.63333,6386.29137,9538.72976,7933.87232,3262.12351
557.481,375.05833,2016.83333,6415.40089,9564.3631,7946.49613,3258.97113
557.702,374.29167,2030.20476,6441.81518,9586.16786,7954.33423,3255.08542
557.923,372.93452,2044.98571,6470.53899,9612.03452,7964.72946,3251.29018
558.144,371.67262,2059.99524,6499.26756,9637.00119,7974.82946,3247.63304
558.365,370.87738,2075.07619,6530.24375,9663.20595,7990.09613,3245.56637
558.586,370.4869,2089.86667,6558.91518,9688.57262,8000.55804,3241.89494
558.807,370.24881,2106.02857,6590.9628,9720.00119,8014.62946,3240.3378
559.028,370.01071,2122.4619,6622.24375,9750.35357,8029.8628,3238.64256
559.248,368.89643,2138.07143,6653.73899,9780.07738,8043.82946,3236.98065
559.469,367.90119,2153.4381,6680.81518,9806.38214,8054.50565,3234.37589
559.69,367.14881,2169.54762,6711.90089,9833.69643,8066.39137,3233.05208
559.911,366.65357,2186.59524,6742.59613,9861.025,8078.49137,3230.07113
560.132,365.68214,2203.57143,6776.23423,9890.76786,8091.91042,3227.79494
560.352,365.13452,2220.37619,6806.11518,9918.33452,8103.79613,3224.88542
560.573,364.5869,2238.08095,6838.65804,9947.0631,8118.69137,3222.32827
560.794,364.15833,2255.80476,6873.26756,9978.47262,8135.35327,3221.68542
561.015,363.5869,2273.31905,6908.14851,10009.025,8151.51994,3221.45685
561.235,362.92976,2291.23333,6942.37708,10038.02024,8168.33423,3221.2997
561.456,362.59167,2308.56667,6976.06756,10071.19643,8185.51518,3218.90923
561.677,362.29167,2325.26667,7010.10089,10103.025,8201.18661,3218.45685
561.897,362.21071,2343.89524,7046.34375,10136.97262,8218.89137,3219.02827
562.118,361.99167,2360.3619,7079.91518,10166.62976,8232.75327,3218.60446
562.339,361.23929,2378.84762,7114.86756,10200.30119,8248.07232,3217.5378
562.559,360.725,2396.52381,7148.92946,10229.77262,8263.09137,3215.32351
562.78,360.82024,2414.14762,7183.94375,10263.60119,8281.01518,3215.49494
563.0,360.51071,2432.6381,7215.30089,10290.35833,8289.57708,3212.76637
563.221,360.31071,2451.0381,7251.31042,10323.13929,8307.27232,3213.39018
563.441,360.12024,2468.07619,7282.24851,10350.11071,8317.3628,3210.38065
563.662,359.59643,2485.75238,7315.21994,10376.79167,8329.2247,3208.11875
563.882,359.85833,2503.3381,7347.75327,10405.23929,8343.93899,3206.72827
564.103,359.99643,2520.80952,7381.51042,10433.0869,8358.65804,3204.88542
564.323,360.2631,2538.70952,7415.63899,10461.33929,8372.45327,3202.83304
564.544,360.47738,2556.14286,7450.19137,10493.6869,8388.96756,3201.50446
564.764,360.50119,2574.44762,7485.6628,10525.1631,8407.52946,3201.2378
564.985,360.62024,2593.20952,7519.37232,10556.43929,8423.03899,3200.85208
565.205,360.57262,2611.0381,7551.8628,10584.68214,8436.22946,3199.31875
565.426,360.92976,2629.40952,7584.31994,10611.53929,8449.10089,3196.85208
565.646,361.56786,2648.44762,7617.26756,10639.91071,8460.36756,3194.51399
565.866,362.25357,2666.18571,7649.20089,10666.23452,8469.77708,3191.58065
566.087,362.59167,2685.37143,7684.31994,10692.05357,8480.58661,3190.02827
566.307,362.19167,2704.46667,7719.2247,10720.52976,8494.3247,3187.0997
566.528,362.42024,2722.92381,7750.53899,10746.10119,8504.78185,3183.63304
566.748,361.90119,2741.85238,7782.48185,10773.04405,8517.83423,3179.36637
566.968,362.59167,2759.25714,7813.63423,10797.57262,8528.38661,3176.32827
567.188,363.20119,2777.96667,7844.23423,10821.90119,8539.83423,3172.99018
567.409,363.53452,2798.03333,7876.87232,10849.07738,8553.30089,3170.42827
567.629,364.11071,2817.24762,7911.2628,10879.78214,8569.55804,3168.66161
567.849,364.84881,2836.8619,7945.58661,10907.62976,8581.02946,3166.51875
568.069,365.07262,2855.64762,7977.27708,10932.01071,8592.34851,3163.96637
568.29,365.83929,2874.56667,8009.89137,10958.57738,8605.42946,3160.66161
568.51,366.39643,2893.95238,8043.36756,10982.79167,8613.73899,3156.05208
568.73,366.42024,2914.06667,8078.96756,11012.97262,8626.94375,3154.17113
568.95,366.60119,2932.34762,8110.68661,11038.77738,8636.85327,3150.6378
569.17,366.79167,2951.05238,8143.77708,11061.72976,8645.96756,3146.58065
569.39,368.125,2970.00952,8175.49613,11084.87262,8651.88185,3142.68542
569.611,368.47738,2988.2381,8208.60089,11108.81548,8661.53899,3137.66161
569.831,369.56786,3007.19524,8243.78661,11136.36786,8674.40089,3134.79018
570.051,369.96786,3024.51905,8272.77232,11157.52976,8680.8247,3130.28065
570.271,370.81548,3042.50476,8303.28185,11183.56786,8690.12946,3126.54256
570.491,370.65833,3059.79524,8331.09613,11203.50119,8696.72946,3120.74732
570.711,371.22024,3076.8619,8357.54851,11222.23929,8702.52946,3115.36161
570.931,371.99167,3095.51905,8387.73899,11242.40595,8709.87232,3111.36637
571.151,372.81548,3114.10476,8415.39137,11261.87738,8716.01518,3106.29494
571.371,374.62976,3132.56667,8443.74375,11281.70119,8721.71042,3101.51875
571.591,374.74405,3151.28571,8471.90565,11302.71548,8728.49613,3096.51399
571.811,374.69167,3167.11905,8496.95327,11317.51071,8729.35804,3089.87113
572.031,375.7869,3183.48571,8524.35327,11333.04405,8730.79137,3083.20446
572.251,376.53452,3198.99048,8550.58661,11347.6869,8732.33899,3076.27589
572.471,376.8631,3214.90952,8574.55327,11361.41071,8732.35327,3067.85685
572.691,377.60119,3233.79048,8603.5247,11379.0869,8736.18185,3061.15208
572.911,378.20595,3249.43333,8625.46756,11390.35357,8733.51518,3053.7378
573.131,378.71548,3265.51429,8645.71518,11402.74405,8731.7247,3045.64256
573.35,379.90119,3280.87619,8665.21042,11410.45833,8727.49613,3036.35685
573.57,380.14405,3296.22381,8686.21042,11419.34405,8724.75804,3028.38065
573.79,381.22024,3311.6619,8706.15804,11429.03929,8721.83899,3020.82351
574.01,381.17738,3327.6619,8727.13899,11437.51071,8719.93423,3012.35685
574.23,382.33929,3343.02857,8747.22946,11445.37262,8716.02946,3004.97589
574.449,382.39643,3357.0619,8761.39613,11448.29167,8707.19613,2994.9378
574.669,383.31548,3372.58095,8780.37232,11456.94405,8700.7628,2986.52827
574.889,383.71548,3386.9381,8797.5247,11457.21071,8692.21042,2976.55208
575.109,384.97262,3401.31429,8815.94851,11463.55357,8685.63423,2967.86637
575.328,385.3869,3414.71429,8831.83899,11467.23929,8677.41518,2958.24256
575.548,386.27738,3426.80476,8841.88661,11468.08214,8666.33423,2946.9378
575.768,386.51071,3439.2381,8856.16756,11469.0869,8656.20565,2936.12351
575.988,386.75357,3451.91429,8869.50089,11468.3631,8643.55804,2926.07113
576.207,388.19643,3463.80476,8880.20089,11465.35833,8629.4247,2914.70446
576.427,389.35357,3476.24762,8891.51518,11465.54405,8619.49137,2904.80446
576.647,390.01548,3489.41429,8904.61518,11466.74881,8609.95327,2894.19018
576.866,390.41548,3502.3,8914.16756,11465.15833,8597.11042,2883.11399
577.086,391.80595,3516.53333,8928.66756,11471.24881,8591.09613,2874.72351
577.305,392.39167,3526.38095,8940.3247,11471.05833,8581.56756,2864.60446
577.525,393.01071,3537.49048,8951.71042,11469.40595,8568.37232,2854.62351
577.744,393.65833,3548.83333,8963.30565,11465.34881,8556.67232,2844.42351
577.964,394.49167,3559.78095,8972.74851,11460.25357,8542.23899,2833.85208
578.184,395.60595,3571.8619,8983.07232,11457.93929,8529.41994,2823.02351
578.403,396.25357,3583.37619,8990.59137,11453.40595,8514.6247,2811.32827
578.623,397.325,3592.8,8995.07708,11444.76786,8495.25804,2798.67589
578.842,397.49643,3603.3381,9003.00565,11440.125,8477.89137,2785.69494
579.062,398.72976,3615.60952,9012.60089,11435.33452,8463.34375,2774.00446
579.281,399.4631,3625.2,9019.73423,11428.61548,8447.80565,2761.81399
579.5,399.92024,3635.7381,9026.65327,11423.69167,8432.54851,2749.51399
579.72,400.6869,3646.99048,9034.71042,11418.32024,8418.2628,2737.38065
579.939,401.87262,3657.99048,9042.5247,11413.76786,8402.99137,2725.37589
580.159,402.7631,3666.87619,9047.18185,11403.67738,8384.48185,2712.91399
580.378,404.5869,3677.64762,9055.81518,11396.85357,8368.79613,2701.95685
580.597,405.71548,3687.48095,9062.86756,11390.7631,8353.60089,2689.78065
580.817,406.42976,3697.14286,9068.1628,11381.71071,8339.1628,2678.01875
581.036,407.56786,3707.8619,9076.00089,11375.90595,8323.33899,2666.2997
581.255,408.18214,3715.20476,9076.39137,11362.99167,8302.44375,2653.22351
581.475,409.11071,3723.25714,9080.29137,11351.83452,8284.75327,2640.9997
581.694,409.64881,3730.67143,9079.21042,11335.30595,8261.92946,2626.91399
581.913,410.54405,3738.96667,9078.92946,11322.44405,8238.61994,2613.52351
582.132,411.6631,3747.64762,9079.71994,11312.64405,8219.49613,2599.84256
582.352,412.99643,3756.94762,9080.59137,11303.36786,8198.93899,2587.31875
582.571,413.87262,3764.5619,9081.7628,11292.17262,8178.67708,2574.13304
582.79,415.025,3772.62381,9080.69137,11279.83452,8159.5628,2561.18542
583.009,416.29167,3781.31905,9082.31994,11267.13452,8139.70565,2549.20923
583.229,417.20595,3788.65714,9083.70089,11255.99643,8122.14851,2536.64732
583.448,418.89167,3795.6,9083.22946,11241.74881,8102.20565,2523.6997
583.667,419.97262,3802.42857,9081.77708,11229.83929,8082.99137,2511.08065
583.886,421.37262,3810.80952,9084.70089,11217.99643,8065.63423,2499.25208
584.105,422.85357,3817.11905,9082.48661,11204.41071,8043.75804,2487.22827
584.324,424.12976,3823.72857,9080.78185,11190.84881,8023.18185,2475.21399
584.543,425.03452,3830.71429,9078.54375,11173.71071,8001.48661,2462.72351
584.762,426.37262,3839.02381,9081.71994,11163.47738,7982.68185,2450.62827
584.981,426.94881,3845.68571,9077.81042,11147.58214,7960.56756,2437.70446
585.2,428.41071,3853.08095,9075.2247,11131.92024,7936.55804,2425.77113
585.419,429.75357,3861.34286,9078.20565,11122.00119,7918.78661,2414.22351
585.638,431.00595,3868.79524,9079.01518,11108.20119,7899.41994,2402.09494
585.857,432.29167,3878.14286,9081.9247,11097.33452,7881.08661,2390.94256
586.076,434.09167,3885.6,9082.60089,11084.42024,7859.74851,2379.05208
586.295,435.425,3892.27619,9082.01042,11070.06786,7839.49613,2366.65208
586.514,437.24881,3901.22381,9086.7247,11063.65833,7825.01994,2356.15685
586.733,438.64881,3909.79524,9089.39137,11053.76786,7808.37232,2345.27113
586.952,439.85833,3915.45714,9089.89613,11039.54881,7791.07708,2333.80446
587.171,440.7869,3923.38095,9089.28185,11027.56786,7771.82946,2322.62827
587.39,442.00119,3932.27619,9092.9628,11017.25357,7753.81994,2312.19494
587.609,443.36786,3939.24286,9094.79137,11007.64881,7734.93423,2300.67113
587.828,445.33452,3947.5381,9096.00089,10996.7631,7715.40089,2290.22827
588.047,446.87262,3953.68095,9095.29137,10981.77262,7694.88661,2279.3997
588.265,448.14881,3960.22381,9097.29137,10969.83929,7675.49613,2268.25685
588.484,449.30119,3967.12857,9096.51518,10956.6631,7653.31994,2256.90446
588.703,451.06786,3974.38571,9098.88661,10944.35833,7634.21518,2246.54732
588.922,452.74881,3981.57143,9101.90565,10934.40595,7616.37708,2235.67113
589.141,455.16786,3989.22381,9102.23423,10924.79167,7598.5247,2225.00923
589.359,456.28214,3997.46667,9105.31518,10914.28214,7581.98185,2214.49494
589.578,457.73929,4003.4381,9106.24851,10902.44405,7563.34375,2203.11875
589.797,459.37738,4010.45238,9107.53899,10892.39167,7548.6628,2192.68542
590.015,461.3631,4018.70476,9109.15804,10879.525,7529.02946,2181.94732
590.234,463.34881,4027.6619,9111.85804,10870.08214,7511.28661,2172.27113
590.453,465.22024,4033.99048,9112.37708,10857.3631,7492.97708,2161.77113
590.671,466.95357,4042.83333,9114.71994,10849.32024,7477.95327,2151.37589
590.89,469.10119,4050.70476,9117.21042,10839.09167,7459.52946,2141.27113
591.109,470.55833,4056.30476,9114.52946,10822.04405,7439.3247,2130.70923
591.327,472.51548,4064.44762,9118.9628,10810.75833,7421.81994,2121.03304
591.546,474.87738,4073.84762,9123.74851,10803.74405,7404.89613,2111.07589
591.764,477.49167,4082.79048,9128.39613,10796.78214,7390.31994,2100.48542
591.983,479.55833,4089.69524,9130.48185,10787.31071,7373.53423,2090.71875
592.202,481.8631,4097.95714,9133.29613,10777.46786,7357.82946,2080.98065
592.42,483.9631,4107.47143,9137.97708,10771.21071,7345.37232,2071.70446
592.639,485.72024,4117.77619,9143.4628,10767.51071,7332.42946,2063.05685
592.857,487.89643,4127.39048,9146.25804,10758.83929,7315.44851,2053.67113
593.076,490.77262,4137.6619,9152.08185,10754.37738,7302.48661,2044.90446
593.294,493.34881,4147.58571,9155.63899,10745.73452,7289.21518,2035.10923
593.513,496.025,4158.38571,9160.78661,10740.525,7276.53423,2026.78542
593.731,497.97262,4168.52857,9168.41994,10735.43452,7263.4247,2018.1378
593.949,501.35357,4178.51905,9171.81518,10728.02024,7247.61994,2010.04732
594.168,504.72976,4189.55714,9177.80089,10722.94881,7235.11042,2001.16637
594.386,506.7869,4200.04286,9185.51518,10718.95357,7222.69613,1992.42827
594.605,509.49167,4209.73333,9193.91042,10717.99167,7212.08661,1984.51875
594.823,512.15833,4219.84762,9202.68185,10715.31071,7199.87708,1976.50923
595.041,515.41548,4232.24762,9210.0247,10712.425,7187.56756,1968.48542
595.26,517.80595,4242.20476,9216.98185,10705.02976,7173.64375,1960.35685
595.478,520.2631,4254.25238,9227.47232,10703.76786,7164.91042,1953.21399
595.696,523.32976,4266.22381,9236.63899,10700.825,7152.08185,1944.55685
595.914,526.12024,4276.37619,9240.47708,10695.125,7139.15327,1935.49018
596.133,528.62976,4285.70476,9245.43423,10687.3869,7124.8247,1926.7378
596.351,531.22976,4298.34762,9255.7247,10685.525,7114.70565,1920.08542
596.569,534.61071,4310.68571,9264.65804,10682.42024,7102.07708,1911.94256
596.787,537.27738,4322.57143,9271.70565,10676.57738,7089.35804,1903.69494
597.006,540.12024,4333.29048,9278.94851,10669.43452,7074.15804,1895.85208
597.224,543.63929,4345.18571,9286.35327,10663.5869,7061.11518,1887.90446
597.442,546.21548,4356.55714,9296.36756,10661.80119,7051.74375,1880.75685
597.66,549.14405,4366.76667,9301.80565,10655.40119,7039.77232,1872.92827
597.878,551.19643,4377.51905,9308.24375,10650.33929,7027.84851,1865.34256
598.096,553.73452,4387.17143,9313.52946,10641.36786,7012.0247,1857.29494
598.315,556.53929,4397.50476,9320.4247,10635.81071,6999.41042,1849.51399
598.533,559.40119,4408.8381,9330.17708,10634.45833,6990.61994,1842.45208
598.751,561.92976,4420.55714,9340.08185,10632.33929,6980.54851,1836.35208
598.969,565.36786,4431.51905,9346.86756,10628.99167,6968.65804,1829.20446
599.187,568.20595,4442.29048,9352.78661,10623.55833,6955.77708,1821.47589
599.405,570.74405,4450.55714,9356.86756,10617.43452,6942.70565,1813.04256
599.623,573.65357,4460.18571,9364.68185,10614.18214,6932.07232,1805.21875
599.841,576.78214,4470.5381,9371.81042,10612.40595,6921.91042,1798.24732
600.059,579.77738,4480.0,9376.4247,10605.07738,6908.31994,1790.38542
600.277,583.55833,4491.99048,9385.74851,10605.01071,6900.24851,1784.10446
600.495,587.0869,4505.45714,9398.65804,10606.75357,6893.55804,1778.21399
600.713,590.7631,4519.02857,9409.31518,10607.52976,6886.7628,1772.82351
600.931,594.59643,4528.2,9414.97708,10600.02024,6874.44375,1764.92351
601.149,597.72976,4539.46667,9425.07232,10599.35833,6867.72946,1758.3378
601.366,601.59167,4551.42381,9437.28661,10601.38214,6861.57232,1752.81875
601.584,604.57738,4561.39524,9445.00089,10598.95357,6852.89137,1745.08065
601.802,607.67262,4571.14762,9452.73423,10595.58214,6842.78185,1738.05685
602.02,611.71071,4582.45714,9460.16756,10593.11071,6832.48661,1731.41875
602.238,614.825,4596.62857,9472.93423,10597.21071,6826.52946,1724.80446
602.456,619.12024,4609.37143,9486.22946,10599.10119,6819.47232,1717.9997
602.674,622.88214,4624.49524,9499.54851,10602.6869,6814.57232,1712.30923
602.891,626.42024,4636.97143,9510.66756,10602.33929,6806.61518,1706.12827
603.109,630.05357,4649.1619,9521.98185,10602.83452,6799.14851,1699.19494
603.327,633.84405,4660.83333,9531.81994,10602.29167,6790.98661,1692.36637
603.545,637.32024,4675.48095,9547.11994,10605.32976,6785.68661,1686.7997
603.762,640.79643,4689.73333,9560.38661,10608.24881,6779.15804,1681.02827
603.98,645.08214,4704.5381,9573.91518,10610.22024,6774.08661,1675.50446
604.198,648.00595,4715.45714,9582.31994,10608.30595,6764.03899,1669.45208
604.415,652.26786,4730.36667,9594.99137,10610.17738,6756.50565,1663.7378
604.633,656.71548,4746.5,9612.01518,10616.55833,6751.09613,1658.27589
604.851,659.88214,4759.0,9623.17708,10614.67738,6741.05804,1651.9997
605.068,663.14405,4769.9381,9630.28661,10610.125,6730.31042,1645.08065
605.286,666.89643,4782.63333,9641.8628,10610.78214,6721.67708,1639.69018
605.503,670.01071,4795.99524,9656.22946,10614.50119,6715.19137,1634.12351
605.721,674.20595,4812.0,9671.61994,10618.89643,6709.92946,1628.60923
605.939,677.42024,4824.31429,9680.28661,10617.5869,6699.84375,1621.09494
606.156,681.63929,4838.88095,9693.52946,10622.325,6694.50565,1616.41875
606.374,685.20119,4853.32857,9707.54375,10626.26786,6689.56756,1610.61875
606.591,689.30595,4868.79048,9723.76756,10627.80595,6683.95327,1605.18542
606.809,693.82976,4881.41905,9736.67708,10626.83452,6675.77232,1599.49494
607.026,697.93452,4895.60952,9749.75327,10628.69643,6668.16756,1593.91875
607.244,702.20119,4909.41905,9763.75327,10633.00119,6661.31518,1588.24732
607.461,706.36786,4923.6619,9775.9247,10633.89167,6654.65327,1582.40923
607.679,710.8869,4939.79048,9789.89137,10636.02976,6647.21518,1576.92827
607.896,715.01548,4955.32381,9804.60565,10638.5631,6640.80565,1571.6997
608.113,719.625,4967.22857,9812.7628,10636.41548,6628.96756,1565.12351
608.331,724.11071,4981.68095,9825.68185,10639.09167,6622.35327,1559.97113
608.548,728.19167,4997.40476,9839.06756,10640.80119,6615.4628,1554.86161
608.766,733.26786,5013.37619,9855.28185,10644.38214,6611.14375,1549.83304
608.983,737.90595,5028.7381,9872.18661,10647.22976,6606.37708,1544.43304
609.2,741.95357,5040.56667,9880.27708,10644.49167,6598.71994,1538.39018
609.418,746.35357,5056.5381,9894.30565,10650.03452,6596.14375,1533.62827
609.635,751.00119,5071.35238,9907.03423,10652.02024,6589.35327,1528.43304
609.852,755.1631,5086.55238,9922.74375,10656.02024,6585.01042,1522.31399
610.069,760.14881,5101.24762,9934.53899,10659.3869,6579.38185,1517.45208
